date,year,state,top_item,id,hex_code
2024-10-13,2024,MT,Hypno,97,#E0C068
2024-10-13,2024,NC,Rapidash,78,#F08030
2024-10-13,2024,ND,Rapidash,78,#F08030
2024-10-13,2024,NE,Rapidash,78,#F08030
2024-10-13,2024,NH,Hypno,97,#E0C068
2024-10-13,2024,NJ,Rapidash,78,#F08030
2024-10-13,2024,NM,Hypno,97,#E0C068
2024-10-13,2024,NV,Hypno,97,#E0C068
2024-10-13,2024,NY,Hypno,97,#E0C068
2024-10-13,2024,OH,Rapidash,78,#F08030
2024-10-13,2024,OK,Haunter,93,#705898
2024-10-13,2024,OR,Rapidash,78,#F08030
2024-10-13,2024,PA,Pinsir,127,#78C850
2024-10-13,2024,RI,Hypno,97,#E0C068
2024-10-13,2024,SC,Hypno,97,#E0C068
2024-10-13,2024,SD,Magnemite,81,#B8B8D0
2024-10-13,2024,TN,Haunter,93,#705898
2024-10-13,2024,TX,Rapidash,78,#F08030
2024-10-13,2024,UT,Rapidash,78,#F08030
2024-10-13,2024,VA,Rapidash,78,#F08030
2024-10-13,2024,VT,Haunter,93,#705898
2024-10-13,2024,WA,Rapidash,78,#F08030
2024-10-13,2024,WI,Rapidash,78,#F08030
2024-10-13,2024,WV,Haunter,93,#705898
2024-10-13,2024,WY,Haunter,93,#705898
2024-10-20,2024,AK,Onix,95,#B8A038
2024-10-20,2024,AL,Ditto,132,#F8A8B8
2024-10-20,2024,AR,Gastly,92,#705898
2024-10-20,2024,AZ,Gastly,92,#705898
2024-10-20,2024,CA,Persian,53,#A89078
2024-10-20,2024,CO,Gastly,92,#705898
2024-10-20,2024,CT,Gastly,92,#705898
2024-10-20,2024,DC,Haunter,93,#705898
2024-10-20,2024,DE,Onix,95,#B8A038
2024-10-20,2024,FL,Gastly,92,#705898
2024-10-20,2024,GA,Tangela,114,#78C850
2024-10-20,2024,HI,Gastly,92,#705898
2024-10-20,2024,IA,Gastly,92,#705898
2024-10-20,2024,ID,Gastly,92,#705898
2024-10-20,2024,IL,Gastly,92,#705898
2024-10-20,2024,IN,Gastly,92,#705898
2024-10-20,2024,KS,Ditto,132,#F8A8B8
2024-10-20,2024,KY,Gastly,92,#705898
2024-10-20,2024,LA,Gastly,92,#705898
2024-10-20,2024,MA,Gastly,92,#705898
2024-10-20,2024,MD,Pinsir,127,#78C850
2024-10-20,2024,ME,Hypno,97,#E0C068
2024-10-20,2024,MI,Gastly,92,#705898
2024-10-20,2024,MN,Gastly,92,#705898
2024-10-20,2024,MO,Gastly,92,#705898
2024-10-20,2024,MS,Hypno,97,#E0C068
2024-10-20,2024,MT,Hypno,97,#E0C068
2024-10-20,2024,NC,Gastly,92,#705898
2024-10-20,2024,ND,Gastly,92,#705898
2024-10-20,2024,NE,Gastly,92,#705898
2024-10-20,2024,NH,Gastly,92,#705898
2024-10-20,2024,NJ,Gastly,92,#705898
2024-10-20,2024,NM,Gastly,92,#705898
2024-10-20,2024,NV,Gastly,92,#705898
2024-10-20,2024,NY,Gastly,92,#705898
2024-10-20,2024,OH,Gastly,92,#705898
2024-10-20,2024,OK,Gastly,92,#705898
2024-10-20,2024,OR,Gastly,92,#705898
2024-10-20,2024,PA,Gastly,92,#705898
2024-10-20,2024,RI,Gastly,92,#705898
2024-10-20,2024,SC,Gastly,92,#705898
2024-10-20,2024,SD,Gastly,92,#705898
2024-10-20,2024,TN,Gastly,92,#705898
2024-10-20,2024,TX,Gastly,92,#705898
2024-10-20,2024,UT,Gastly,92,#705898
2024-10-20,2024,VA,Gastly,92,#705898
2024-10-20,2024,VT,Seel,86,#B8B8D0
2024-10-20,2024,WA,Gastly,92,#705898
2024-10-20,2024,WI,Gastly,92,#705898
2024-10-20,2024,WV,Gastly,92,#705898
2024-10-20,2024,WY,Electrode,101,#F8D030
2024-10-27,2024,AK,Eevee,133,#A89078
2024-10-27,2024,AL,Ditto,132,#F8A8B8
2024-10-27,2024,AR,Haunter,93,#705898
2024-10-27,2024,AZ,Pinsir,127,#78C850
2024-10-27,2024,CA,Gengar,94,#705898
2024-10-27,2024,CO,Seel,86,#B8B8D0
2024-10-27,2024,CT,Pinsir,127,#78C850
2024-10-27,2024,DC,Seaking,119,#F08030
2024-10-27,2024,DE,Dugtrio,51,#E0C068
2024-10-27,2024,FL,Gengar,94,#705898
2024-10-27,2024,GA,Tangela,114,#78C850
2024-10-27,2024,HI,Gengar,94,#705898
2024-10-27,2024,IA,Wartortle,8,#6890F0
2024-10-27,2024,ID,Gastly,92,#705898
2024-10-27,2024,IL,Pinsir,127,#78C850
2024-10-27,2024,IN,Haunter,93,#705898
2024-10-27,2024,KS,Ditto,132,#F8A8B8
2024-10-27,2024,KY,Haunter,93,#705898
2024-10-27,2024,LA,Haunter,93,#705898
2024-10-27,2024,MA,Pinsir,127,#78C850
2024-10-27,2024,MD,Pinsir,127,#78C850
2024-10-27,2024,ME,Pinsir,127,#78C850
2024-10-27,2024,MI,Seel,86,#B8B8D0
2024-10-27,2024,MN,Haunter,93,#705898
2024-10-27,2024,MO,Haunter,93,#705898
2024-10-27,2024,MS,Parasect,47,#A8B820
2024-10-27,2024,MT,Pinsir,127,#78C850
2024-10-27,2024,NC,Pinsir,127,#78C850
2024-10-27,2024,ND,Electrode,101,#F8D030
2024-10-27,2024,NE,Haunter,93,#705898
2024-10-27,2024,NH,Parasect,47,#A8B820
2024-10-27,2024,NJ,Haunter,93,#705898
2024-10-27,2024,NM,Gastly,92,#705898
2024-10-27,2024,NV,Gengar,94,#705898
2024-10-27,2024,NY,Seel,86,#B8B8D0
2024-10-27,2024,OH,Pinsir,127,#78C850
2024-10-27,2024,OK,Gastly,92,#705898
2024-10-27,2024,OR,Haunter,93,#705898
2024-10-27,2024,PA,Pinsir,127,#78C850
2024-10-27,2024,RI,Gastly,92,#705898
2024-10-27,2024,SC,Pinsir,127,#78C850
2024-10-27,2024,SD,Haunter,93,#705898
2024-10-27,2024,TN,Haunter,93,#705898
2024-10-27,2024,TX,Gengar,94,#705898
2024-10-27,2024,UT,Gastly,92,#705898
2024-10-27,2024,VA,Pinsir,127,#78C850
2024-10-27,2024,VT,Haunter,93,#705898
2024-10-27,2024,WA,Pinsir,127,#78C850
2024-10-27,2024,WI,Parasect,47,#A8B820
2024-10-27,2024,WV,Haunter,93,#705898
2024-10-27,2024,WY,Electrode,101,#F8D030
2024-11-03,2024,AK,Lapras,131,#6890F0
2024-11-03,2024,AL,Ditto,132,#F8A8B8
2024-11-03,2024,AR,Golbat,42,#705898
2024-11-03,2024,AZ,Seel,86,#B8B8D0
2024-11-03,2024,CA,Lapras,131,#6890F0
2024-11-03,2024,CO,Seel,86,#B8B8D0
2024-11-03,2024,CT,Nidoqueen,31,#A040A0
2024-11-03,2024,DC,Seaking,119,#F08030
2024-11-03,2024,DE,Onix,95,#B8A038
2024-11-03,2024,FL,Onix,95,#B8A038
2024-11-03,2024,GA,Tangela,114,#78C850
2024-11-03,2024,HI,Lapras,131,#6890F0
2024-11-03,2024,IA,Electrode,101,#F8D030
2024-11-03,2024,ID,Electrode,101,#F8D030
2024-11-03,2024,IL,Seaking,119,#F08030
2024-11-03,2024,IN,Oddish,43,#78C850
2024-11-03,2024,KS,Ditto,132,#F8A8B8
2024-11-03,2024,KY,Nidoking,34,#A040A0
2024-11-03,2024,LA,Nidoking,34,#A040A0
2024-11-03,2024,MA,Electrode,101,#F8D030
2024-11-03,2024,MD,Seaking,119,#F08030
2024-11-03,2024,ME,Hypno,97,#E0C068
2024-11-03,2024,MI,Seel,86,#B8B8D0
2024-11-03,2024,MN,Hypno,97,#E0C068
2024-11-03,2024,MO,Nidoqueen,31,#A040A0
2024-11-03,2024,MS,Hypno,97,#E0C068
2024-11-03,2024,MT,Hypno,97,#E0C068
2024-11-03,2024,NC,Seaking,119,#F08030
2024-11-03,2024,ND,Electrode,101,#F8D030
2024-11-03,2024,NE,Electrode,101,#F8D030
2024-11-03,2024,NH,Nidoqueen,31,#A040A0
2024-11-03,2024,NJ,Nidoking,34,#A040A0
2024-11-03,2024,NM,Electrode,101,#F8D030
2024-11-03,2024,NV,Hypno,97,#E0C068
2024-11-03,2024,NY,Hypno,97,#E0C068
2024-11-03,2024,OH,Lapras,131,#6890F0
2024-11-03,2024,OK,Hypno,97,#E0C068
2024-11-03,2024,OR,Oddish,43,#78C850
2024-11-03,2024,PA,Oddish,43,#78C850
2024-11-03,2024,RI,Golbat,42,#705898
2024-11-03,2024,SC,Nidoking,34,#A040A0
2024-11-03,2024,SD,Drowzee,96,#E0C068
2024-11-03,2024,TN,Seel,86,#B8B8D0
2024-11-03,2024,TX,Electrode,101,#F8D030
2024-11-03,2024,UT,Lapras,131,#6890F0
2024-11-03,2024,VA,Oddish,43,#78C850
2024-11-03,2024,VT,Seel,86,#B8B8D0
2024-11-03,2024,WA,Seaking,119,#F08030
2024-11-03,2024,WI,Electrode,101,#F8D030
2024-11-03,2024,WV,Nidoqueen,31,#A040A0
2024-11-03,2024,WY,Electrode,101,#F8D030
2024-11-10,2024,AK,Arbok,24,#A040A0
2024-11-10,2024,AL,Ditto,132,#F8A8B8
2024-11-10,2024,AR,Rhyhorn,111,#B8A038
2024-11-10,2024,AZ,Pinsir,127,#78C850
2024-11-10,2024,CA,Starmie,121,#F08030
2024-11-10,2024,CO,Seel,86,#B8B8D0
2024-11-10,2024,CT,Pinsir,127,#78C850
2024-11-10,2024,DC,Seaking,119,#F08030
2024-11-10,2024,DE,Starmie,121,#F08030
2024-11-10,2024,FL,Onix,95,#B8A038
2024-11-10,2024,GA,Tangela,114,#78C850
2024-11-10,2024,HI,Exeggutor,103,#78C850
2024-11-10,2024,IA,Electrode,101,#F8D030
2024-11-10,2024,ID,Electrode,101,#F8D030
2024-11-10,2024,IL,Pinsir,127,#78C850
2024-11-10,2024,IN,Butterfree,12,#A8B820
2024-11-10,2024,KS,Ditto,132,#F8A8B8
2024-11-10,2024,KY,Nidoking,34,#A040A0
2024-11-10,2024,LA,Nidoking,34,#A040A0
2024-11-10,2024,MA,Electrode,101,#F8D030
2024-11-10,2024,MD,Pinsir,127,#78C850
2024-11-10,2024,ME,Primeape,57,#A89078
2024-11-10,2024,MI,Seel,86,#B8B8D0
2024-11-10,2024,MN,Butterfree,12,#A8B820
2024-11-10,2024,MO,Butterfree,12,#A8B820
2024-11-10,2024,MS,Ditto,132,#F8A8B8
2024-11-10,2024,MT,Pinsir,127,#78C850
2024-11-10,2024,NC,Pinsir,127,#78C850
2024-11-10,2024,ND,Starmie,121,#F08030
2024-11-10,2024,NE,Primeape,57,#A89078
2024-11-10,2024,NH,Hypno,97,#E0C068
2024-11-10,2024,NJ,Nidoking,34,#A040A0
2024-11-10,2024,NM,Jynx,124,#F8A8B8
2024-11-10,2024,NV,Pidgeotto,17,#A89078
2024-11-10,2024,NY,Seel,86,#B8B8D0
2024-11-10,2024,OH,Pinsir,127,#78C850
2024-11-10,2024,OK,Ekans,23,#A040A0
2024-11-10,2024,OR,Lapras,131,#6890F0
2024-11-10,2024,PA,Pinsir,127,#78C850
2024-11-10,2024,RI,Starmie,121,#F08030
2024-11-10,2024,SC,Nidoking,34,#A040A0
2024-11-10,2024,SD,Primeape,57,#A89078
2024-11-10,2024,TN,Pinsir,127,#78C850
2024-11-10,2024,TX,Electrode,101,#F8D030
2024-11-10,2024,UT,Primeape,57,#A89078
2024-11-10,2024,VA,Pinsir,127,#78C850
2024-11-10,2024,VT,Magneton,82,#B8B8D0
2024-11-10,2024,WA,Pinsir,127,#78C850
2024-11-10,2024,WI,Pinsir,127,#78C850
2024-11-10,2024,WV,Nidoking,34,#A040A0
2024-11-10,2024,WY,Mankey,56,#A89078
2024-11-17,2024,AK,Arbok,24,#A040A0
2024-11-17,2024,AL,Ditto,132,#F8A8B8
2024-11-17,2024,AR,Rhyhorn,111,#B8A038
2024-11-17,2024,AZ,Seel,86,#B8B8D0
2024-11-17,2024,CA,Jynx,124,#F8A8B8
2024-11-17,2024,CO,Seel,86,#B8B8D0
2024-11-17,2024,CT,Butterfree,12,#A8B820
2024-11-17,2024,DC,Seaking,119,#F08030
2024-11-17,2024,DE,Dugtrio,51,#E0C068
2024-11-17,2024,FL,Onix,95,#B8A038
2024-11-17,2024,GA,Tangela,114,#78C850
2024-11-17,2024,HI,Dugtrio,51,#E0C068
2024-11-17,2024,IA,Electrode,101,#F8D030
2024-11-17,2024,ID,Rhydon,112,#B8A038
2024-11-17,2024,IL,Rhydon,112,#B8A038
2024-11-17,2024,IN,Butterfree,12,#A8B820
2024-11-17,2024,KS,Electrode,101,#F8D030
2024-11-17,2024,KY,Butterfree,12,#A8B820
2024-11-17,2024,LA,Electrode,101,#F8D030
2024-11-17,2024,MA,Electrode,101,#F8D030
2024-11-17,2024,MD,Pinsir,127,#78C850
2024-11-17,2024,ME,Weepinbell,70,#78C850
2024-11-17,2024,MI,Seel,86,#B8B8D0
2024-11-17,2024,MN,Butterfree,12,#A8B820
2024-11-17,2024,MO,Wartortle,8,#6890F0
2024-11-17,2024,MS,Omastar,139,#6890F0
2024-11-17,2024,MT,Electrode,101,#F8D030
2024-11-17,2024,NC,Butterfree,12,#A8B820
2024-11-17,2024,ND,Electrode,101,#F8D030
2024-11-17,2024,NE,Dodrio,85,#A89078
2024-11-17,2024,NH,Hypno,97,#E0C068
2024-11-17,2024,NJ,Rhydon,112,#B8A038
2024-11-17,2024,NM,Jynx,124,#F8A8B8
2024-11-17,2024,NV,Psyduck,54,#6890F0
2024-11-17,2024,NY,Seel,86,#B8B8D0
2024-11-17,2024,OH,Rhydon,112,#B8A038
2024-11-17,2024,OK,Rhydon,112,#B8A038
2024-11-17,2024,OR,Dugtrio,51,#E0C068
2024-11-17,2024,PA,Pinsir,127,#78C850
2024-11-17,2024,RI,Hypno,97,#E0C068
2024-11-17,2024,SC,Rhydon,112,#B8A038
2024-11-17,2024,SD,Onix,95,#B8A038
2024-11-17,2024,TN,Rhydon,112,#B8A038
2024-11-17,2024,TX,Electrode,101,#F8D030
2024-11-17,2024,UT,Seel,86,#B8B8D0
2024-11-17,2024,VA,Pinsir,127,#78C850
2024-11-17,2024,VT,Seel,86,#B8B8D0
2024-11-17,2024,WA,Rhydon,112,#B8A038
2024-11-17,2024,WI,Electrode,101,#F8D030
2024-11-17,2024,WV,Rhydon,112,#B8A038
2024-11-17,2024,WY,Electrode,101,#F8D030
2024-11-24,2024,AK,Onix,95,#B8A038
2024-11-24,2024,AL,Ditto,132,#F8A8B8
2024-11-24,2024,AR,Butterfree,12,#A8B820
2024-11-24,2024,AZ,Nidoking,34,#A040A0
2024-11-24,2024,CA,Charizard,6,#F08030
2024-11-24,2024,CO,Seel,86,#B8B8D0
2024-11-24,2024,CT,Butterfree,12,#A8B820
2024-11-24,2024,DC,Golbat,42,#705898
2024-11-24,2024,DE,Onix,95,#B8A038
2024-11-24,2024,FL,Onix,95,#B8A038
2024-11-24,2024,GA,Butterfree,12,#A8B820
2024-11-24,2024,HI,Charizard,6,#F08030
2024-11-24,2024,IA,Pinsir,127,#78C850
2024-11-24,2024,ID,Rhydon,112,#B8A038
2024-11-24,2024,IL,Pinsir,127,#78C850
2024-11-24,2024,IN,Butterfree,12,#A8B820
2024-11-24,2024,KS,Ditto,132,#F8A8B8
2024-11-24,2024,KY,Nidoking,34,#A040A0
2024-11-24,2024,LA,Nidoking,34,#A040A0
2024-11-24,2024,MA,Pinsir,127,#78C850
2024-11-24,2024,MD,Pinsir,127,#78C850
2024-11-24,2024,ME,Pinsir,127,#78C850
2024-11-24,2024,MI,Seel,86,#B8B8D0
2024-11-24,2024,MN,Butterfree,12,#A8B820
2024-11-24,2024,MO,Ditto,132,#F8A8B8
2024-11-24,2024,MS,Ditto,132,#F8A8B8
2024-11-24,2024,MT,Pinsir,127,#78C850
2024-11-24,2024,NC,Butterfree,12,#A8B820
2024-11-24,2024,ND,Starmie,121,#F08030
2024-11-24,2024,NE,Dodrio,85,#A89078
2024-11-24,2024,NH,Weezing,110,#705898
2024-11-24,2024,NJ,Nidoking,34,#A040A0
2024-11-24,2024,NM,Jynx,124,#F8A8B8
2024-11-24,2024,NV,Nidoking,34,#A040A0
2024-11-24,2024,NY,Seel,86,#B8B8D0
2024-11-24,2024,OH,Pinsir,127,#78C850
2024-11-24,2024,OK,Haunter,93,#705898
2024-11-24,2024,OR,Butterfree,12,#A8B820
2024-11-24,2024,PA,Pinsir,127,#78C850
2024-11-24,2024,RI,Golbat,42,#705898
2024-11-24,2024,SC,Nidoking,34,#A040A0
2024-11-24,2024,SD,Drowzee,96,#E0C068
2024-11-24,2024,TN,Pinsir,127,#78C850
2024-11-24,2024,TX,Onix,95,#B8A038
2024-11-24,2024,UT,Seel,86,#B8B8D0
2024-11-24,2024,VA,Pinsir,127,#78C850
2024-11-24,2024,VT,Butterfree,12,#A8B820
2024-11-24,2024,WA,Pinsir,127,#78C850
2024-11-24,2024,WI,Muk,89,#705898
2024-11-24,2024,WV,Mr. Mime,122,#F8A8B8
2024-11-24,2024,WY,Butterfree,12,#A8B820
2024-12-01,2024,AK,Muk,89,#705898
2024-12-01,2024,AL,Ditto,132,#F8A8B8
2024-12-01,2024,AR,Horsea,116,#6890F0
2024-12-01,2024,AZ,Seel,86,#B8B8D0
2024-12-01,2024,CA,Ditto,132,#F8A8B8
2024-12-01,2024,CO,Seel,86,#B8B8D0
2024-12-01,2024,CT,Nidoqueen,31,#A040A0
2024-12-01,2024,DC,Seaking,119,#F08030
2024-12-01,2024,DE,Muk,89,#705898
2024-12-01,2024,FL,Ditto,132,#F8A8B8
2024-12-01,2024,GA,Tangela,114,#78C850
2024-12-01,2024,HI,Ditto,132,#F8A8B8
2024-12-01,2024,IA,Electrode,101,#F8D030
2024-12-01,2024,ID,Electrode,101,#F8D030
2024-12-01,2024,IL,Ditto,132,#F8A8B8
2024-12-01,2024,IN,Ditto,132,#F8A8B8
2024-12-01,2024,KS,Ditto,132,#F8A8B8
2024-12-01,2024,KY,Ditto,132,#F8A8B8
2024-12-01,2024,LA,Ditto,132,#F8A8B8
2024-12-01,2024,MA,Electrode,101,#F8D030
2024-12-01,2024,MD,Seaking,119,#F08030
2024-12-01,2024,ME,Hypno,97,#E0C068
2024-12-01,2024,MI,Seel,86,#B8B8D0
2024-12-01,2024,MN,Ditto,132,#F8A8B8
2024-12-01,2024,MO,Ditto,132,#F8A8B8
2024-12-01,2024,MS,Ditto,132,#F8A8B8
2024-12-01,2024,MT,Horsea,116,#6890F0
2024-12-01,2024,NC,Ditto,132,#F8A8B8
2024-12-01,2024,ND,Electrode,101,#F8D030
2024-12-01,2024,NE,Electrode,101,#F8D030
2024-12-01,2024,NH,Hypno,97,#E0C068
2024-12-01,2024,NJ,Ditto,132,#F8A8B8
2024-12-01,2024,NM,Jynx,124,#F8A8B8
2024-12-01,2024,NV,Hypno,97,#E0C068
2024-12-01,2024,NY,Ditto,132,#F8A8B8
2024-12-01,2024,OH,Ditto,132,#F8A8B8
2024-12-01,2024,OK,Ditto,132,#F8A8B8
2024-12-01,2024,OR,Ditto,132,#F8A8B8
2024-12-01,2024,PA,Ditto,132,#F8A8B8
2024-12-01,2024,RI,Hypno,97,#E0C068
2024-12-01,2024,SC,Ditto,132,#F8A8B8
2024-12-01,2024,SD,Horsea,116,#6890F0
2024-12-01,2024,TN,Ditto,132,#F8A8B8
2024-12-01,2024,TX,Electrode,101,#F8D030
2024-12-01,2024,UT,Seel,86,#B8B8D0
2024-12-01,2024,VA,Ditto,132,#F8A8B8
2024-12-01,2024,VT,Seel,86,#B8B8D0
2024-12-01,2024,WA,Seel,86,#B8B8D0
2024-12-01,2024,WI,Muk,89,#705898
2024-12-01,2024,WV,Muk,89,#705898
2024-12-01,2024,WY,Electrode,101,#F8D030
2024-12-08,2024,AK,Muk,89,#705898
2024-12-08,2024,AL,Ditto,132,#F8A8B8
2024-12-08,2024,AR,Electrode,101,#F8D030
2024-12-08,2024,AZ,Nidoking,34,#A040A0
2024-12-08,2024,CA,Ditto,132,#F8A8B8
2024-12-08,2024,CO,Seel,86,#B8B8D0
2024-12-08,2024,CT,Nidoking,34,#A040A0
2024-12-08,2024,DC,Seaking,119,#F08030
2024-12-08,2024,DE,Kingler,99,#F08030
2024-12-08,2024,FL,Ditto,132,#F8A8B8
2024-12-08,2024,GA,Tangela,114,#78C850
2024-12-08,2024,HI,Ditto,132,#F8A8B8
2024-12-08,2024,IA,Electrode,101,#F8D030
2024-12-08,2024,ID,Electrode,101,#F8D030
2024-12-08,2024,IL,Ditto,132,#F8A8B8
2024-12-08,2024,IN,Electrode,101,#F8D030
2024-12-08,2024,KS,Ditto,132,#F8A8B8
2024-12-08,2024,KY,Ditto,132,#F8A8B8
2024-12-08,2024,LA,Ditto,132,#F8A8B8
2024-12-08,2024,MA,Electrode,101,#F8D030
2024-12-08,2024,MD,Pinsir,127,#78C850
2024-12-08,2024,ME,Kingler,99,#F08030
2024-12-08,2024,MI,Muk,89,#705898
2024-12-08,2024,MN,Muk,89,#705898
2024-12-08,2024,MO,Ditto,132,#F8A8B8
2024-12-08,2024,MS,Ditto,132,#F8A8B8
2024-12-08,2024,MT,Electrode,101,#F8D030
2024-12-08,2024,NC,Pinsir,127,#78C850
2024-12-08,2024,ND,Electrode,101,#F8D030
2024-12-08,2024,NE,Electrode,101,#F8D030
2024-12-08,2024,NH,Hypno,97,#E0C068
2024-12-08,2024,NJ,Nidoking,34,#A040A0
2024-12-08,2024,NM,Electrode,101,#F8D030
2024-12-08,2024,NV,Hypno,97,#E0C068
2024-12-08,2024,NY,Ditto,132,#F8A8B8
2024-12-08,2024,OH,Pinsir,127,#78C850
2024-12-08,2024,OK,Ditto,132,#F8A8B8
2024-12-08,2024,OR,Nidoking,34,#A040A0
2024-12-08,2024,PA,Muk,89,#705898
2024-12-08,2024,RI,Hypno,97,#E0C068
2024-12-08,2024,SC,Nidoking,34,#A040A0
2024-12-08,2024,SD,Ditto,132,#F8A8B8
2024-12-08,2024,TN,Muk,89,#705898
2024-12-08,2024,TX,Electrode,101,#F8D030
2024-12-08,2024,UT,Seel,86,#B8B8D0
2024-12-08,2024,VA,Pinsir,127,#78C850
2024-12-08,2024,VT,Seel,86,#B8B8D0
2024-12-08,2024,WA,Pinsir,127,#78C850
2024-12-08,2024,WI,Muk,89,#705898
2024-12-08,2024,WV,Muk,89,#705898
2024-12-08,2024,WY,Electrode,101,#F8D030
2024-12-15,2024,AK,Flareon,136,#F08030
2024-12-15,2024,AL,Ditto,132,#F8A8B8
2024-12-15,2024,AR,Vaporeon,134,#6890F0
2024-12-15,2024,AZ,Sandshrew,27,#E0C068
2024-12-15,2024,CA,Charizard,6,#F08030
2024-12-15,2024,CO,Seel,86,#B8B8D0
2024-12-15,2024,CT,Sandslash,28,#E0C068
2024-12-15,2024,DC,Ditto,132,#F8A8B8
2024-12-15,2024,DE,Kingler,99,#F08030
2024-12-15,2024,FL,Ditto,132,#F8A8B8
2024-12-15,2024,GA,Tangela,114,#78C850
2024-12-15,2024,HI,Ditto,132,#F8A8B8
2024-12-15,2024,IA,Wartortle,8,#6890F0
2024-12-15,2024,ID,Sandshrew,27,#E0C068
2024-12-15,2024,IL,Ditto,132,#F8A8B8
2024-12-15,2024,IN,Venomoth,49,#A040A0
2024-12-15,2024,KS,Ditto,132,#F8A8B8
2024-12-15,2024,KY,Ditto,132,#F8A8B8
2024-12-15,2024,LA,Ditto,132,#F8A8B8
2024-12-15,2024,MA,Seel,86,#B8B8D0
2024-12-15,2024,MD,Kabuto,140,#B8A038
2024-12-15,2024,ME,Kingler,99,#F08030
2024-12-15,2024,MI,Seel,86,#B8B8D0
2024-12-15,2024,MN,Pidgeot,18,#A89078
2024-12-15,2024,MO,Ditto,132,#F8A8B8
2024-12-15,2024,MS,Omastar,139,#6890F0
2024-12-15,2024,MT,Sandshrew,27,#E0C068
2024-12-15,2024,NC,Kabuto,140,#B8A038
2024-12-15,2024,ND,Sandshrew,27,#E0C068
2024-12-15,2024,NE,Flareon,136,#F08030
2024-12-15,2024,NH,Hypno,97,#E0C068
2024-12-15,2024,NJ,Venomoth,49,#A040A0
2024-12-15,2024,NM,Jynx,124,#F8A8B8
2024-12-15,2024,NV,Pidgeotto,17,#A89078
2024-12-15,2024,NY,Ditto,132,#F8A8B8
2024-12-15,2024,OH,Sandshrew,27,#E0C068
2024-12-15,2024,OK,Wartortle,8,#6890F0
2024-12-15,2024,OR,Gloom,44,#78C850
2024-12-15,2024,PA,Ditto,132,#F8A8B8
2024-12-15,2024,RI,Hypno,97,#E0C068
2024-12-15,2024,SC,Venomoth,49,#A040A0
2024-12-15,2024,SD,Dragonair,148,#6890F0
2024-12-15,2024,TN,Seel,86,#B8B8D0
2024-12-15,2024,TX,Onix,95,#B8A038
2024-12-15,2024,UT,Seel,86,#B8B8D0
2024-12-15,2024,VA,Venomoth,49,#A040A0
2024-12-15,2024,VT,Seel,86,#B8B8D0
2024-12-15,2024,WA,Venomoth,49,#A040A0
2024-12-15,2024,WI,Muk,89,#705898
2024-12-15,2024,WV,Sandshrew,27,#E0C068
2024-12-15,2024,WY,Sandshrew,27,#E0C068
2024-12-22,2024,AK,Clefable,36,#F8A8B8
2024-12-22,2024,AL,Ditto,132,#F8A8B8
2024-12-22,2024,AR,Nidorina,30,#A040A0
2024-12-22,2024,AZ,Rattata,19,#A89078
2024-12-22,2024,CA,Psyduck,54,#6890F0
2024-12-22,2024,CO,Seel,86,#B8B8D0
2024-12-22,2024,CT,Nidoqueen,31,#A040A0
2024-12-22,2024,DC,Rattata,19,#A89078
2024-12-22,2024,DE,Kingler,99,#F08030
2024-12-22,2024,FL,Onix,95,#B8A038
2024-12-22,2024,GA,Tangela,114,#78C850
2024-12-22,2024,HI,Charmander,4,#F08030
2024-12-22,2024,IA,Wartortle,8,#6890F0
2024-12-22,2024,ID,Charmeleon,5,#F08030
2024-12-22,2024,IL,Pidgeot,18,#A89078
2024-12-22,2024,IN,Nidorina,30,#A040A0
2024-12-22,2024,KS,Ditto,132,#F8A8B8
2024-12-22,2024,KY,Venonat,48,#A040A0
2024-12-22,2024,LA,Mew,151,#F8A8B8
2024-12-22,2024,MA,Nidorina,30,#A040A0
2024-12-22,2024,MD,Pinsir,127,#78C850
2024-12-22,2024,ME,Wartortle,8,#6890F0
2024-12-22,2024,MI,Rattata,19,#A89078
2024-12-22,2024,MN,Pidgeot,18,#A89078
2024-12-22,2024,MO,Wartortle,8,#6890F0
2024-12-22,2024,MS,Ditto,132,#F8A8B8
2024-12-22,2024,MT,Muk,89,#705898
2024-12-22,2024,NC,Growlithe,58,#F08030
2024-12-22,2024,ND,Rattata,19,#A89078
2024-12-22,2024,NE,Flareon,136,#F08030
2024-12-22,2024,NH,Nidoqueen,31,#A040A0
2024-12-22,2024,NJ,Wartortle,8,#6890F0
2024-12-22,2024,NM,Jynx,124,#F8A8B8
2024-12-22,2024,NV,Pidgeotto,17,#A89078
2024-12-22,2024,NY,Mew,151,#F8A8B8
2024-12-22,2024,OH,Rattata,19,#A89078
2024-12-22,2024,OK,Wartortle,8,#6890F0
2024-12-22,2024,OR,Nidorina,30,#A040A0
2024-12-22,2024,PA,Nidorina,30,#A040A0
2024-12-22,2024,RI,Charmeleon,5,#F08030
2024-12-22,2024,SC,Nidoking,34,#A040A0
2024-12-22,2024,SD,Drowzee,96,#E0C068
2024-12-22,2024,TN,Pidgeotto,17,#A89078
2024-12-22,2024,TX,Charizard,6,#F08030
2024-12-22,2024,UT,Bulbasaur,1,#78C850
2024-12-22,2024,VA,Nidorina,30,#A040A0
2024-12-22,2024,VT,Raticate,20,#A89078
2024-12-22,2024,WA,Pidgeot,18,#A89078
2024-12-22,2024,WI,Muk,89,#705898
2024-12-22,2024,WV,Ninetales,38,#F08030
