president,num_rel,num_abs,year,exec_order_signed_date,title,start_date,num,days_in_office
Theodore Roosevelt,141,279,1904,1904-11-29,Prohibiting Appointment in Executive Departments for Any Service of Character Performed by Classified Employees Except Under Civil Service Rules,1901-09-14,26,1173
Theodore Roosevelt,142,280,1904,1904-11-30,Authorizing Appointment of James Rankin Young as Superintendent of Dead Letter Office Without Examination,1901-09-14,26,1174
Theodore Roosevelt,143,281,1904,1904-11-30,Authorizing Permanent Appointment of Marcus Braun as Inspector in Immigration Service Without Examination,1901-09-14,26,1174
Theodore Roosevelt,144,282,1904,1904-11-30,Authorizing Permanent Appointment of Joseph Watkinson as Assistant Inspector in Steamboat Inspection Service Without Examination,1901-09-14,26,1174
Theodore Roosevelt,145,283,1904,1904-12-08,Waving Civil Service Requirements of United States Citizenship for Positions on Isthmus of Panama,1901-09-14,26,1182
Theodore Roosevelt,146,284,1904,1904-12-12,"Authorizing Permanent Appointment of Mrs. William H. Tabberah as Keeper of the Cumberland Head Light Station, New York, Without Examination",1901-09-14,26,1186
Theodore Roosevelt,147,285,1904,1904-12-12,"Regulations to Govern the Employment of Unskilled Laborers in the Federal Offices Outside of Washington, D. C.",1901-09-14,26,1186
Theodore Roosevelt,148,286,1904,1904-12-17,Classifying Employees of General Land Office of the Interior Department Involved in Protection of Forestry Reserves,1901-09-14,26,1191
Theodore Roosevelt,149,287,1904,1904-12-24,Amending Civil Service Rules to Except from Examination a Consulting Architect in the War Department for Work on the United States Military Academy,1901-09-14,26,1198
Theodore Roosevelt,150,288,1904,1904-12-24,Authorizing Permanent Appointment for Thirteen Clerks in the Bureau of the Census,1901-09-14,26,1198
Theodore Roosevelt,151,288½,1904,1904-12-31,Forbidding Notaries Public in Government Service to Charge Fees for Notarial Acts,1901-09-14,26,1205
Theodore Roosevelt,152,289,1905,1905-01-05,Amending Civil Service Rules to Add Further Excepted Positions on Isthmus of Panama,1901-09-14,26,1210
Theodore Roosevelt,153,290,1905,1905-01-12,"Classification of Certain Laborers Employed in the City of Washington, District of Columbia",1901-09-14,26,1217
Theodore Roosevelt,154,291,1905,1905-01-24,Amending Civil Service Rules Regarding Exceptions from Examination for Customs Service Positions in Alaska,1901-09-14,26,1229
Theodore Roosevelt,155,292,1905,1905-01-31,"Extending Time Limit for Completion of Work of the Spanish Treaty Claims Commission to September 2, 1905",1901-09-14,26,1236
Theodore Roosevelt,156,293,1905,1905-02-06,Authorizing Transfer of Stephen W. Fuller to Messenger in Department of Commerce and Labor Without Regard to Civil Service Rules,1901-09-14,26,1242
Theodore Roosevelt,157,294,1905,1905-02-15,Waiving Citizenship Requirements for Applicants for Examination for Officers of Ships of the Coast and Geodetic Survey on Duty in the Philippines,1901-09-14,26,1251
Theodore Roosevelt,158,295,1905,1905-02-15,Authorizing Reinstatement of George F. Otis as Clerk in Quartermaster's Department Without Regard to Civil Service Rules,1901-09-14,26,1251
Theodore Roosevelt,159,296,1905,1905-03-01,"Ordering Formation of a Commission to Investigate the Naturalization of Aliens Under Existing Laws and to Report its Findings No Later than November 15, 1905",1901-09-14,26,1265
Theodore Roosevelt,160,296-A,1905,1905-03-09,"Creating Stump Lake Reservation, North Dakota, as Preserve and Breeding Ground for Birds",1901-09-14,26,1273
Theodore Roosevelt,161,297,1905,1905-03-02,Authorizing Reinstatement of John Nolan as Carrier in Postal Service Without Regard to Civil Service Rules,1901-09-14,26,1266
Theodore Roosevelt,162,298,1905,1905-03-03,Amending Civil Service Rules to Make Certain Interior Department Positions Subject to Examination,1901-09-14,26,1267
Theodore Roosevelt,163,299,1905,1905-03-03,Amending Civil Service Rules to Except Five Special Agents in Interior Department from Examination,1901-09-14,26,1267
Theodore Roosevelt,164,300,1905,1905-03-03,Amending Civil Service Rules to Except Physicians in Indian Service from Examination,1901-09-14,26,1267
Theodore Roosevelt,165,301,1905,1905-03-03,Amending Civil Service Rules to Allow Appointment of Retired Army Officers as Superintendents at Indian Schools Without Examination,1901-09-14,26,1267
Theodore Roosevelt,166,302,1905,1905-03-10,Authorizing Appointment of Donald G. Mitchell as Supervisor in Interior Department Without Examination,1901-09-14,26,1274
Theodore Roosevelt,167,302A,1905,1905-03-10,"Enlarging Lands Set Apart and Reserved for Navajo Indian Reservation, Utah",1901-09-14,26,1274
Theodore Roosevelt,168,303,1905,1905-03-10,Authorizing Reinstatement of Catharine M. Gallagher to Classified Service Without Regard to Civil Service Rules,1901-09-14,26,1274
Theodore Roosevelt,169,304,1905,1905-03-11,Amending Civil Service Rules to Prohibit Salary Increase of Classified Laborers Without Examination,1901-09-14,26,1275
Theodore Roosevelt,170,305,1905,1905-03-14,Authorizing Appointment of Dr. Cyrus Adler as Assistant Secretary in Smithsonian Institution Without Examination,1901-09-14,26,1278
Theodore Roosevelt,171,306,1905,1905-03-14,Creating Consultative Board of Architects for Public Buildings in District of Columbia,1901-09-14,26,1278
Theodore Roosevelt,172,307,1905,1905-03-15,Authorizing Appointment of Sydnie Kennedy as Chief of Division in Isthmian Canal Service Without Examination,1901-09-14,26,1279
Theodore Roosevelt,173,308,1905,1905-03-15,Authorizing Appointment of W. G. Tucker as Clerk in Isthmian Canal Service Without Examination,1901-09-14,26,1279
Theodore Roosevelt,174,309,1905,1905-03-18,Authorizing Appointment of Mrs. M. G. Lauxmann as Writer in Coast and Geodetic Survey Without Examination,1901-09-14,26,1282
Theodore Roosevelt,175,310,1905,1905-03-18,Compensation of Consultative Board of Architects Prescribed,1901-09-14,26,1282
Theodore Roosevelt,176,310-A,1905,1905-03-18,Blank Number in the Official File of Numbered Orders,1901-09-14,26,1282
Theodore Roosevelt,177,310-B,1905,1905-03-21,Land Office at Oregon City Transferred to Portland,1901-09-14,26,1285
Theodore Roosevelt,178,310-C,1905,1905-03-22,Approved War Sec'y recommendation that certain Minnesota lands be reserved for flowage purposes,1901-09-14,26,1286
Theodore Roosevelt,179,310-D,1905,1905-03-29,"Certain Lands in Lakeview Land District, Oregon, Transferred to Burns Land District",1901-09-14,26,1293
Theodore Roosevelt,180,311,1905,1905-03-27,Revoked Executive Order 310,1901-09-14,26,1291
Theodore Roosevelt,181,312,1905,1905-03-28,Authorizing Appointment of George W. Pitts as Messenger in Post Office Department Without Regard to Civil Service Rules,1901-09-14,26,1292
Theodore Roosevelt,182,313,1905,1905-03-30,Amending Civil Service Rules to Make Post Office Department Cashiers and Finance Clerks Subject to Examination,1901-09-14,26,1294
Theodore Roosevelt,183,313-A,1905,1905-03-31,"Revoked Unnumbered Order of February 9, 1905, which Transferred Office of the Commissioner of Railroads to Dept of Commerce and Labor",1901-09-14,26,1295
Theodore Roosevelt,184,314,1905,1905-03-30,Classifying Certain Laborers Previously Assigned to Classified Work and Forbidding Further Such Assignments,1901-09-14,26,1294
Theodore Roosevelt,185,315,1905,1905-03-30,Designating Five Substitute Watchmen in Government Printing Office as Classified under Civil Service Rules,1901-09-14,26,1294
Theodore Roosevelt,186,316,1905,1905-03-30,Civil Service Rules Amended to Except Certain Interior Department Positions from Examination,1901-09-14,26,1294
Theodore Roosevelt,187,317,1905,1905-03-30,"Authorizing Reinstatement of S. F. Scott, Jr., in Post Office Department Without Regard to Civil Service Rules",1901-09-14,26,1294
Theodore Roosevelt,188,317-A,1905,1905-04-01,Reorganization of the Isthmian Canal Commission,1901-09-14,26,1296
Theodore Roosevelt,189,318,1905,1905-03-31,Amending Civil Service Rules to Make Certain Bureau of Immigration Positions Subject to Examination,1901-09-14,26,1295
Theodore Roosevelt,190,319,1905,1905-03-31,"Amending Executive Order of December 31, 1904, Relating to Restrictions on Notarial Fees, to Exclude Oaths of Disinterestedness",1901-09-14,26,1295
Theodore Roosevelt,191,320,1905,1905-04-26,Amending Civil Service Rules to Except Certain Firemen of War Department from Examination,1901-09-14,26,1321
Theodore Roosevelt,192,320-A,1905,1905-04-26,"Amending Executive Order of August 13, 1902, to Authorize Navy Department to Discharge Men of Messmen Branch who Enlist for Summer Practice Cruises",1901-09-14,26,1321
Theodore Roosevelt,193,321,1905,1905-05-01,Authorizing Transfer of Edward H. Hareford to Forest Assistant in Department of Agriculture Without Regard to Civil Service Rules,1901-09-14,26,1326
Theodore Roosevelt,194,321-A,1905,1905-05-01,"Abolishing of Ironton Land District, Mo.; Transferred to Springfield Land District",1901-09-14,26,1326
Theodore Roosevelt,195,321-B,1905,1905-05-01,"Approving War Secretary Recommendation to Reserve Certain Lands Around Subic Bay, Luzon, Philippine Islands for Military Purposes",1901-09-14,26,1326
Theodore Roosevelt,196,321-C,1905,1905-05-01,Abolishing of Marysville Land District and Transferring to Sacramento Land District,1901-09-14,26,1326
Theodore Roosevelt,197,321-D,1905,1905-05-01,Abolishing of Boonville Land District and Transferring to Springfield Land District,1901-09-14,26,1326
Theodore Roosevelt,198,321-E,1905,1905-05-01,Establishment of Uintah Land District,1901-09-14,26,1326
Theodore Roosevelt,199,321-F,1905,1905-05-06,"Abolishing of Akron Land District, Colo., Transferred to Sterling Land District",1901-09-14,26,1331
Theodore Roosevelt,200,322,1905,1905-05-12,Amending Civil Service Rules to Except Certain Law Officers in Bureau of Insular Affairs from Examination,1901-09-14,26,1337
Theodore Roosevelt,201,323,1905,1905-05-12,Authorizing Appointment of Carriage Driver for Treasury Secretary Without Examination,1901-09-14,26,1337
Theodore Roosevelt,202,323-A,1905,1905-05-13,Placing Administration of Navigation Aids Under Department of Commerce and Labor,1901-09-14,26,1338
Theodore Roosevelt,203,324,1905,1905-05-15,Authorizing Appointment of John Ball Osborne as Chief of Bureau of Trade Relations in State Department Without Regard to Civil Service Rules,1901-09-14,26,1340
Theodore Roosevelt,204,324-A,1905,1905-05-15,"Cancellation of Executive Order 302-A of March 10, 1905, and Reserving Additional Lands in Lieu Of",1901-09-14,26,1340
Theodore Roosevelt,205,324-B,1905,1905-05-17,Executive Order 310-C Amended Eliminate Lands Comprising Homestead Entry of Louis Zeph,1901-09-14,26,1342
Theodore Roosevelt,206,324-C,1905,1905-05-17,Approving War Secretary Recommendation to Reserve Seven Tracts of Land in Philippine Islands for Military Purposes,1901-09-14,26,1342
Theodore Roosevelt,207,324-D,1905,1905-05-17,"Approving War Secretary Recommendation to Reserve Nine Additional Tracts of Land in Jolo, Philippine Islands for Military Purposes",1901-09-14,26,1342
Theodore Roosevelt,208,324-E,1905,1905-05-17,"Approving War Secretary Recommendation of May 15, 1905, to Amend Executive Order of June 30, 1904, Changing Borders of Military Reservation at Zamboanga, Mindanao, Philippine Islands",1901-09-14,26,1342
Theodore Roosevelt,209,325,1905,1905-05-18,Authorizing Transfer of Chauncey O. Howard in Bureau of Pensions from Excepted to Non-Excepted Position Without Regard to Civil Service Rules,1901-09-14,26,1343
Theodore Roosevelt,210,325-A,1905,1905-05-18,Ordering A Stipulation Be Placed In All Government Contracts Forbidding the Use of Convict Labor,1901-09-14,26,1343
Theodore Roosevelt,211,326,1905,1905-05-18,"Authorizing Appointment of Certain Positions in the Washington, D. C. Filtration Plant Without Regard to Civil Service Rules",1901-09-14,26,1343
Theodore Roosevelt,212,327,1905,1905-05-20,Authorizing Reinstatement of Eleanor Relyea Without Regard to Civil Service Rules,1901-09-14,26,1345
Theodore Roosevelt,213,328,1905,1905-05-22,Authorizing Appointment of William J. Humphreys as Professor of Meteorological Physics in Weather Bureau Without Examination,1901-09-14,26,1347
Theodore Roosevelt,214,328-A,1905,1905-05-23,"Boundaries of Uintah Land District, Utah, Modified; in Form of Proclamation",1901-09-14,26,1348
Theodore Roosevelt,215,328-B,1905,1905-05-24,"Approving Acting War Secretary Recommendation of May 24, 1905 to Reserve 13 Tracts of Described Lands in Alaska for Use by the Signal Corps. United States Army",1901-09-14,26,1349
Theodore Roosevelt,216,328-C,1905,1905-06-02,Prescribing Compensation for Enlisted Men of the Navy Detailed as Ship's Tailors,1901-09-14,26,1358
Theodore Roosevelt,217,329,1905,1905-06-03,Authorizing Appointment of Albert C. Muhse as Special Agent in Bureau of Corporations Without Examination,1901-09-14,26,1359
Theodore Roosevelt,218,330,1905,1905-06-08,Authorizing Appointment of Five Employees in Isthmian Canal Service Without Regard to Civil Service Rules,1901-09-14,26,1364
Theodore Roosevelt,219,330-A,1905,1905-06-12,"Approval of War Secretary Recommendation to Reserve Grass Island, Gray's Harbor, Washington, for Military Purposes",1901-09-14,26,1368
Theodore Roosevelt,220,330-B,1905,1905-06-12,"Amendment of Executive Order of March 26, 1901, Establishing Limits of Punishment for Enlisted Men of the Army",1901-09-14,26,1368
Theodore Roosevelt,221,331,1905,1905-06-13,Authorizing Appointment of C. H. Chapman as Copyist in General Land Office Without Regard to Civil Service Rules,1901-09-14,26,1369
Theodore Roosevelt,222,332,1905,1905-06-13,Amending Civil Service Rules to Allow Promotions to Superintendent in Indian Service Without Examination,1901-09-14,26,1369
Theodore Roosevelt,223,333,1905,1905-06-13,Waiving Civil Service Rules and Navy Yard Regulations for Laborers at Naval Hospitals,1901-09-14,26,1369
Theodore Roosevelt,224,334,1905,1905-06-13,Amending Civil Service Rules to Except Certain Construction Workers from Examination,1901-09-14,26,1369
Theodore Roosevelt,225,335,1905,1905-06-24,Authorizing Appointment of Mary T. Waggaman as Clerk in Bureau of Labor Without Regard to Civil Service Rules,1901-09-14,26,1380
Theodore Roosevelt,226,335-A,1905,1905-06-24,Designating Board of Consulting Engineers to Consider Plans for Canal Across Isthmus of Panama,1901-09-14,26,1380
Theodore Roosevelt,227,336,1905,1905-06-30,Authorizing Permanent Appointment of James W. Plake as Copyist in Office of Indian Affairs Without Regard to Civil Service Rules,1901-09-14,26,1386
