id,knownName,givenName,familyName,fullName,fileName,gender,birth_date,birth_country,death_date,death_country,wikipedia,wikidata,sameAs,awardYear,category,categoryFullName,sortOrder,portion,dateAwarded,prizeStatus,motivation,prizeAmount,prizeAmountAdjusted,university_affiliation,age
302,Paul Ehrlich,Paul,Ehrlich,Paul Ehrlich,ehrlich,male,1854-03-14,Prussia,1915-08-20,Germany,https://en.wikipedia.org/wiki/Paul_Ehrlich,"{'id': 'Q57089', 'url': 'https://www.wikidata.org/wiki/Q57089'}","['https://www.wikidata.org/wiki/Q57089', 'https://en.wikipedia.org/wiki/Paul_Ehrlich']",1908,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2,1/2,1908-10-29,received,in recognition of their work on immunity,139800,8025276,Goettingen University,54.0
168,Wilhelm Ostwald,Wilhelm,Ostwald,Wilhelm Ostwald,ostwald,male,1853-09-02,Russian Empire,1932-04-04,Germany,https://en.wikipedia.org/wiki/Wilhelm_Ostwald,"{'id': 'Q12658', 'url': 'https://www.wikidata.org/wiki/Q12658'}","['https://www.wikidata.org/wiki/Q12658', 'https://en.wikipedia.org/wiki/Wilhelm_Ostwald']",1909,Chemistry,The Nobel Prize in Chemistry,1,1,1909-11-09,received,in recognition of his work on catalysis and for his investigations into the fundamental principles governing chemical equilibria and rates of reaction,139800,8025276,Leipzig University,56.0
579,Selma Lagerlöf,Selma,Lagerlöf,Selma Ottilia Lovisa Lagerlöf,lagerlof,female,1858-11-20,Sweden,1940-03-16,Sweden,https://en.wikipedia.org/wiki/Selma_Lagerlöf,"{'id': 'Q44519', 'url': 'https://www.wikidata.org/wiki/Q44519'}","['https://www.wikidata.org/wiki/Q44519', 'https://en.wikipedia.org/wiki/Selma_Lagerlöf']",1909,Literature,The Nobel Prize in Literature,1,1,1909-11-11,received,"in appreciation of the lofty idealism, vivid imagination and spiritual perception that characterize her writings",139800,8025276,,51.0
475,Auguste Beernaert,Auguste,Beernaert,Auguste Marie François Beernaert,beernaert,male,1829-07-26,Belgium,1912-10-06,Switzerland,https://en.wikipedia.org/wiki/Auguste_Marie_François_Beernaert,"{'id': 'Q202049', 'url': 'https://www.wikidata.org/wiki/Q202049'}","['https://www.wikidata.org/wiki/Q202049', 'https://en.wikipedia.org/wiki/Auguste_Marie_François_Beernaert']",1909,Peace,The Nobel Peace Prize,1,1/2,1909-12-10,received,for their prominent position in the international movement for peace and arbitration,139800,8025276,,80.0
476,Paul Henri d'Estournelles de Constant,Paul Henri,d'Estournelles de Constant,"Paul Henri Benjamin Balluet d'Estournelles de Constant, Baron de Constant de Rebecque",balluet,male,1852-11-22,France,1924-05-15,France,https://en.wikipedia.org/wiki/Paul-Henri-Benjamin_d'Estournelles_de_Constant,"{'id': 'Q238731', 'url': 'https://www.wikidata.org/wiki/Q238731'}","['https://www.wikidata.org/wiki/Q238731', ""https://en.wikipedia.org/wiki/Paul-Henri-Benjamin_d'Estournelles_de_Constant""]",1909,Peace,The Nobel Peace Prize,2,1/2,1909-12-10,received,for their prominent position in the international movement for peace and arbitration,139800,8025276,,57.0
13,Guglielmo Marconi,Guglielmo,Marconi,Guglielmo Marconi,marconi,male,1874-04-25,Italy,1937-07-20,Italy,https://en.wikipedia.org/wiki/Guglielmo_Marconi,"{'id': 'Q36488', 'url': 'https://www.wikidata.org/wiki/Q36488'}","['https://www.wikidata.org/wiki/Q36488', 'https://en.wikipedia.org/wiki/Guglielmo_Marconi']",1909,Physics,The Nobel Prize in Physics,1,1/2,1909-11-09,received,in recognition of their contributions to the development of wireless telegraphy,139800,8025276,Marconi Wireless Telegraph Co. Ltd.,35.0
14,Ferdinand Braun,Ferdinand,Braun,Karl Ferdinand Braun,braun,male,1850-06-06,Hesse-Kassel,1918-04-20,USA,https://en.wikipedia.org/wiki/Karl_Ferdinand_Braun,"{'id': 'Q57077', 'url': 'https://www.wikidata.org/wiki/Q57077'}","['https://www.wikidata.org/wiki/Q57077', 'https://en.wikipedia.org/wiki/Karl_Ferdinand_Braun']",1909,Physics,The Nobel Prize in Physics,2,1/2,1909-11-09,received,in recognition of their contributions to the development of wireless telegraphy,139800,8025276,Strasbourg University,59.0
303,Theodor Kocher,Theodor,Kocher,Emil Theodor Kocher,kocher,male,1841-08-25,Switzerland,1917-07-27,Switzerland,https://en.wikipedia.org/wiki/Emil_Theodor_Kocher,"{'id': 'Q115478', 'url': 'https://www.wikidata.org/wiki/Q115478'}","['https://www.wikidata.org/wiki/Q115478', 'https://en.wikipedia.org/wiki/Emil_Theodor_Kocher']",1909,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1,1909-10-28,received,"for his work on the physiology, pathology and surgery of the thyroid gland",139800,8025276,Berne University,68.0
169,Otto Wallach,Otto,Wallach,Otto Wallach,wallach,male,1847-03-27,Germany,1931-02-26,Germany,https://en.wikipedia.org/wiki/Otto_Wallach,"{'id': 'Q57127', 'url': 'https://www.wikidata.org/wiki/Q57127'}","['https://www.wikidata.org/wiki/Q57127', 'https://en.wikipedia.org/wiki/Otto_Wallach']",1910,Chemistry,The Nobel Prize in Chemistry,1,1,1910-11-12,received,in recognition of his services to organic chemistry and the chemical industry by his pioneer work in the field of alicyclic compounds,140703,8077113,Goettingen University,63.0
580,Paul Heyse,Paul,Heyse,Paul Johann Ludwig Heyse,heyse,male,1830-03-15,Prussia,1914-04-02,Germany,https://en.wikipedia.org/wiki/Paul_Heyse,"{'id': 'Q76487', 'url': 'https://www.wikidata.org/wiki/Q76487'}","['https://www.wikidata.org/wiki/Q76487', 'https://en.wikipedia.org/wiki/Paul_Heyse']",1910,Literature,The Nobel Prize in Literature,1,1,1910-11-10,received,"as a tribute to the consummate artistry, permeated with idealism, which he has demonstrated during his long productive career as a lyric poet, dramatist, novelist and writer of world-renowned short stories",140703,8077113,,80.0
477,,,,,peace-bureau,,,,,,https://en.wikipedia.org/wiki/International_Peace_Bureau,"{'id': 'Q252420', 'url': 'https://www.wikidata.org/wiki/Q252420'}","['https://www.wikidata.org/wiki/Q252420', 'https://en.wikipedia.org/wiki/International_Peace_Bureau']",1910,Peace,The Nobel Peace Prize,1,1,1910-12-10,received,"for acting as a link between the peace societies of the various countries, and helping them to organize the world rallies of the international peace movement",140703,8077113,,
15,Johannes Diderik van der Waals,Johannes Diderik,van der Waals,Johannes Diderik van der Waals,waals,male,1837-11-23,the Netherlands,1923-03-08,the Netherlands,https://en.wikipedia.org/wiki/Johannes_Diderik_van_der_Waals,"{'id': 'Q131721', 'url': 'https://www.wikidata.org/wiki/Q131721'}","['https://www.wikidata.org/wiki/Q131721', 'https://en.wikipedia.org/wiki/Johannes_Diderik_van_der_Waals']",1910,Physics,The Nobel Prize in Physics,1,1,1910-11-05,received,for his work on the equation of state for gases and liquids,140703,8077113,Amsterdam University,73.0
304,Albrecht Kossel,Albrecht,Kossel,Albrecht Kossel,kossel,male,1853-09-16,Mecklenburg,1927-07-05,Germany,https://en.wikipedia.org/wiki/Albrecht_Kossel,"{'id': 'Q57128', 'url': 'https://www.wikidata.org/wiki/Q57128'}","['https://www.wikidata.org/wiki/Q57128', 'https://en.wikipedia.org/wiki/Albrecht_Kossel']",1910,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1,1910-10-20,received,"in recognition of the contributions to our knowledge of cell chemistry made through his work on proteins, including the nucleic substances",140703,8077113,University of Heidelberg,57.0
6,Marie Curie,Marie,Curie,"Marie Curie, née Skłodowska",marie-curie,female,1867-11-07,Russian Empire,1934-07-04,France,https://en.wikipedia.org/wiki/Marie_Curie,"{'id': 'Q7186', 'url': 'https://www.wikidata.org/wiki/Q7186'}","['https://www.wikidata.org/wiki/Q7186', 'https://en.wikipedia.org/wiki/Marie_Curie']",1911,Chemistry,The Nobel Prize in Chemistry,1,1,1911-11-07,received,"in recognition of her services to the advancement of chemistry by the discovery of the elements radium and polonium, by the isolation of radium and the study of the nature and compounds of this remarkable element",140695,8301005,Sorbonne University,44.0
581,Maurice Maeterlinck,Maurice,Maeterlinck,Count Maurice (Mooris) Polidore Marie Bernhard Maeterlinck,maeterlinck,male,1862-08-29,Belgium,1949-05-06,France,https://en.wikipedia.org/wiki/Maurice_Maeterlinck,"{'id': 'Q49747', 'url': 'https://www.wikidata.org/wiki/Q49747'}","['https://www.wikidata.org/wiki/Q49747', 'https://en.wikipedia.org/wiki/Maurice_Maeterlinck']",1911,Literature,The Nobel Prize in Literature,1,1,1911-11-09,received,"in appreciation of his many-sided literary activities, and especially of his dramatic works, which are distinguished by a wealth of imagination and by a poetic fancy, which reveals, sometimes in the guise of a fairy tale, a deep inspiration, while in a mysterious way they appeal to the readers' own feelings and stimulate their imaginations",140695,8301005,,49.0
478,Tobias Asser,Tobias,Asser,Tobias Michael Carel Asser,asser,male,1838-04-28,the Netherlands,1913-07-29,the Netherlands,https://en.wikipedia.org/wiki/Tobias_Asser,"{'id': 'Q216872', 'url': 'https://www.wikidata.org/wiki/Q216872'}","['https://www.wikidata.org/wiki/Q216872', 'https://en.wikipedia.org/wiki/Tobias_Asser']",1911,Peace,The Nobel Peace Prize,1,1/2,1911-12-10,received,"for his role as co-founder of the Institut de droit international, initiator of the Conferences on International Private Law (Conférences de Droit international privé) at the Hague, and pioneer in the field of international legal relations",140695,8301005,,73.0
479,Alfred Fried,Alfred,Fried,Alfred Hermann Fried,fried,male,1864-11-11,Austria,1921-05-04,Austria,https://en.wikipedia.org/wiki/Alfred_Hermann_Fried,"{'id': 'Q78488', 'url': 'https://www.wikidata.org/wiki/Q78488'}","['https://www.wikidata.org/wiki/Q78488', 'https://en.wikipedia.org/wiki/Alfred_Hermann_Fried']",1911,Peace,The Nobel Peace Prize,2,1/2,1911-12-10,received,"for his effort to expose and fight what he considers to be the main cause of war, namely, the anarchy in international relations",140695,8301005,,47.0
16,Wilhelm Wien,Wilhelm,Wien,Wilhelm Wien,wien,male,1864-01-13,Prussia,1928-08-30,Germany,https://en.wikipedia.org/wiki/Wilhelm_Wien,"{'id': 'Q57068', 'url': 'https://www.wikidata.org/wiki/Q57068'}","['https://www.wikidata.org/wiki/Q57068', 'https://en.wikipedia.org/wiki/Wilhelm_Wien']",1911,Physics,The Nobel Prize in Physics,1,1,1911-11-07,received,for his discoveries regarding the laws governing the radiation of heat,140695,8301005,Würzburg University,47.0
305,Allvar Gullstrand,Allvar,Gullstrand,Allvar Gullstrand,gullstrand,male,1862-06-05,Sweden,1930-07-28,Sweden,https://en.wikipedia.org/wiki/Allvar_Gullstrand,"{'id': 'Q192651', 'url': 'https://www.wikidata.org/wiki/Q192651'}","['https://www.wikidata.org/wiki/Q192651', 'https://en.wikipedia.org/wiki/Allvar_Gullstrand']",1911,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1,1911-10-19,received,for his work on the dioptrics of the eye,140695,8301005,Uppsala University,49.0
172,Victor Grignard,Victor,Grignard,Victor Grignard,grignard,male,1871-05-06,France,1935-12-13,France,https://en.wikipedia.org/wiki/Victor_Grignard,"{'id': 'Q104582', 'url': 'https://www.wikidata.org/wiki/Q104582'}","['https://www.wikidata.org/wiki/Q104582', 'https://en.wikipedia.org/wiki/Victor_Grignard']",1912,Chemistry,The Nobel Prize in Chemistry,1,1/2,1912-11-12,received,"for the discovery of the so-called Grignard reagent, which in recent years has greatly advanced the progress of organic chemistry",140476,7650539,Nancy University,41.0
173,Paul Sabatier,Paul,Sabatier,Paul Sabatier,sabatier,male,1854-11-05,France,1941-08-14,France,https://en.wikipedia.org/wiki/Paul_Sabatier_(chemist),"{'id': 'Q104575', 'url': 'https://www.wikidata.org/wiki/Q104575'}","['https://www.wikidata.org/wiki/Q104575', 'https://en.wikipedia.org/wiki/Paul_Sabatier_(chemist)']",1912,Chemistry,The Nobel Prize in Chemistry,2,1/2,1912-11-12,received,for his method of hydrogenating organic compounds in the presence of finely disintegrated metals whereby the progress of organic chemistry has been greatly advanced in recent years,140476,7650539,Toulouse University,58.0
582,Gerhart Hauptmann,Gerhart,Hauptmann,Gerhart Johann Robert Hauptmann,hauptmann,male,1862-11-15,Prussia,1946-06-06,Germany,https://en.wikipedia.org/wiki/Gerhart_Hauptmann,"{'id': 'Q43523', 'url': 'https://www.wikidata.org/wiki/Q43523'}","['https://www.wikidata.org/wiki/Q43523', 'https://en.wikipedia.org/wiki/Gerhart_Hauptmann']",1912,Literature,The Nobel Prize in Literature,1,1,1912-11-14,received,"primarily in recognition of his fruitful, varied and outstanding production in the realm of dramatic art",140476,7650539,,50.0
480,Elihu Root,Elihu,Root,Elihu Root,root,male,1845-02-15,USA,1937-02-07,USA,https://en.wikipedia.org/wiki/Elihu_Root,"{'id': 'Q220619', 'url': 'https://www.wikidata.org/wiki/Q220619'}","['https://www.wikidata.org/wiki/Q220619', 'https://en.wikipedia.org/wiki/Elihu_Root']",1912,Peace,The Nobel Peace Prize,1,1,1913-12-10,received,for bringing about better understanding between the countries of North and South America and initiating important arbitration agreements between the United States and other countries,140476,7650539,,67.0
17,Gustaf Dalén,Gustaf,Dalén,Nils Gustaf Dalén,dalen,male,1869-11-30,Sweden,1937-12-09,Sweden,https://en.wikipedia.org/wiki/Gustaf_Dalén,"{'id': 'Q160518', 'url': 'https://www.wikidata.org/wiki/Q160518'}","['https://www.wikidata.org/wiki/Q160518', 'https://en.wikipedia.org/wiki/Gustaf_Dalén']",1912,Physics,The Nobel Prize in Physics,1,1,1912-11-12,received,for his invention of automatic regulators for use in conjunction with gas accumulators for illuminating lighthouses and buoys,140476,7650539,Swedish Gas-Accumulator Co.,43.0
306,Alexis Carrel,Alexis,Carrel,Alexis Carrel,carrel,male,1873-06-28,France,1944-11-05,France,https://en.wikipedia.org/wiki/Alexis_Carrel,"{'id': 'Q185777', 'url': 'https://www.wikidata.org/wiki/Q185777'}","['https://www.wikidata.org/wiki/Q185777', 'https://en.wikipedia.org/wiki/Alexis_Carrel']",1912,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1,1912-10-10,received,in recognition of his work on vascular suture and the transplantation of blood vessels and organs,140476,7650539,Rockefeller Institute for Medical Research,39.0
174,Alfred Werner,Alfred,Werner,Alfred Werner,werner,male,1866-12-12,France,1919-11-15,Switzerland,https://en.wikipedia.org/wiki/Alfred_Werner,"{'id': 'Q123014', 'url': 'https://www.wikidata.org/wiki/Q123014'}","['https://www.wikidata.org/wiki/Q123014', 'https://en.wikipedia.org/wiki/Alfred_Werner']",1913,Chemistry,The Nobel Prize in Chemistry,1,1,1913-11-11,received,in recognition of his work on the linkage of atoms in molecules by which he has thrown new light on earlier investigations and opened up new fields of research especially in inorganic chemistry,143010,7788545,University of Zurich,47.0
583,Rabindranath Tagore,Rabindranath,Tagore,Rabindranath Tagore,tagore,male,1861-05-07,India,1941-08-07,India,https://en.wikipedia.org/wiki/Rabindranath_Tagore,"{'id': 'Q7241', 'url': 'https://www.wikidata.org/wiki/Q7241'}","['https://www.wikidata.org/wiki/Q7241', 'https://en.wikipedia.org/wiki/Rabindranath_Tagore']",1913,Literature,The Nobel Prize in Literature,1,1,1913-11-13,received,"because of his profoundly sensitive, fresh and beautiful verse, by which, with consummate skill, he has made his poetic thought, expressed in his own English words, a part of the literature of the West",143010,7788545,,52.0
481,Henri La Fontaine,Henri,La Fontaine,Henri La Fontaine,fontaine,male,1854-04-22,Belgium,1943-05-14,Belgium,https://en.wikipedia.org/wiki/Henri_La_Fontaine,"{'id': 'Q190894', 'url': 'https://www.wikidata.org/wiki/Q190894'}","['https://www.wikidata.org/wiki/Q190894', 'https://en.wikipedia.org/wiki/Henri_La_Fontaine']",1913,Peace,The Nobel Peace Prize,1,1,1913-12-10,received,for his unparalleled contribution to the organization of peaceful internationalism,143010,7788545,,59.0
18,Heike Kamerlingh Onnes,Heike,Kamerlingh Onnes,Heike Kamerlingh Onnes,onnes,male,1853-09-21,the Netherlands,1926-02-21,the Netherlands,https://en.wikipedia.org/wiki/Heike_Kamerlingh_Onnes,"{'id': 'Q62891', 'url': 'https://www.wikidata.org/wiki/Q62891'}","['https://www.wikidata.org/wiki/Q62891', 'https://en.wikipedia.org/wiki/Heike_Kamerlingh_Onnes']",1913,Physics,The Nobel Prize in Physics,1,1,1913-11-11,received,"for his investigations on the properties of matter at low temperatures which led, inter alia, to the production of liquid helium",143010,7788545,Leiden University,60.0
307,Charles Richet,Charles,Richet,Charles Robert Richet,richet,male,1850-08-26,France,1935-12-04,France,https://en.wikipedia.org/wiki/Charles_Richet,"{'id': 'Q214851', 'url': 'https://www.wikidata.org/wiki/Q214851'}","['https://www.wikidata.org/wiki/Q214851', 'https://en.wikipedia.org/wiki/Charles_Richet']",1913,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1,1913-10-30,received,in recognition of his work on anaphylaxis,143010,7788545,Sorbonne University,63.0
175,Theodore W. Richards,Theodore W.,Richards,Theodore William Richards,richards,male,1868-01-31,USA,1928-04-02,USA,https://en.wikipedia.org/wiki/Theodore_William_Richards,"{'id': 'Q189465', 'url': 'https://www.wikidata.org/wiki/Q189465'}","['https://www.wikidata.org/wiki/Q189465', 'https://en.wikipedia.org/wiki/Theodore_William_Richards']",1914,Chemistry,The Nobel Prize in Chemistry,1,1,1915-11-11,received,in recognition of his accurate determinations of the atomic weight of a large number of chemical elements,146900,8000400,Harvard University,46.0
19,Max von Laue,Max,von Laue,Max von Laue,laue,male,1879-10-09,Germany,1960-04-23,West Germany,https://en.wikipedia.org/wiki/Max_von_Laue,"{'id': 'Q57067', 'url': 'https://www.wikidata.org/wiki/Q57067'}","['https://www.wikidata.org/wiki/Q57067', 'https://en.wikipedia.org/wiki/Max_von_Laue']",1914,Physics,The Nobel Prize in Physics,1,1,1915-11-11,received,for his discovery of the diffraction of X-rays by crystals,146900,8000400,Frankfurt-on-the-Main University,35.0
