country_search,Year,State,United Kingdom %,Wikipedia %
Australia,2024,Hawaii,66.0,34.0
Australia,2024,Idaho,53.0,47.0
Australia,2024,Illinois,46.0,54.0
Australia,2024,Indiana,44.0,56.00000000000001
Australia,2024,Iowa,49.0,51.0
Australia,2024,Kansas,48.0,52.0
Australia,2024,Kentucky,46.0,54.0
Australia,2024,Louisiana,46.0,54.0
Australia,2024,Maine,42.0,57.99999999999999
Australia,2024,Maryland,42.0,57.99999999999999
Australia,2024,Massachusetts,41.0,59.0
Australia,2024,Michigan,44.0,56.00000000000001
Australia,2024,Minnesota,45.0,55.00000000000001
Australia,2024,Mississippi,47.0,53.0
Australia,2024,Missouri,45.0,55.00000000000001
Australia,2024,Montana,49.0,51.0
Australia,2024,Nebraska,48.0,52.0
Australia,2024,Nevada,49.0,51.0
Australia,2024,New Hampshire,41.0,59.0
Australia,2024,New Jersey,46.0,54.0
Australia,2024,New Mexico,43.0,56.99999999999999
Australia,2024,New York,48.0,52.0
Australia,2024,North Carolina,47.0,53.0
Australia,2024,North Dakota,47.0,53.0
Australia,2024,Ohio,42.0,57.99999999999999
Australia,2024,Oklahoma,47.0,53.0
Australia,2024,Oregon,49.0,51.0
Australia,2024,Pennsylvania,44.0,56.00000000000001
Australia,2024,Rhode Island,42.0,57.99999999999999
Australia,2024,South Carolina,48.0,52.0
Australia,2024,South Dakota,46.0,54.0
Australia,2024,Tennessee,46.0,54.0
Australia,2024,Texas,51.0,49.0
Australia,2024,Utah,51.0,49.0
Australia,2024,Vermont,38.0,62.0
Australia,2024,Virginia,48.0,52.0
Australia,2024,Washington,46.0,54.0
Australia,2024,West Virginia,43.0,56.99999999999999
Australia,2024,Wisconsin,42.0,57.99999999999999
Australia,2024,Wyoming,51.0,49.0
Austria,2024,Alabama,13.0,87.0
Austria,2024,Alaska,14.000000000000002,86.0
Austria,2024,Arizona,14.000000000000002,86.0
Austria,2024,Arkansas,11.0,89.0
Austria,2024,California,13.0,87.0
Austria,2024,Colorado,15.0,85.0
Austria,2024,Connecticut,13.0,87.0
Austria,2024,Delaware,11.0,89.0
Austria,2024,District of Columbia,13.0,87.0
Austria,2024,Florida,14.000000000000002,86.0
Austria,2024,Georgia,14.000000000000002,86.0
Austria,2024,Hawaii,11.0,89.0
Austria,2024,Idaho,16.0,84.0
Austria,2024,Illinois,13.0,87.0
Austria,2024,Indiana,12.0,88.0
Austria,2024,Iowa,12.0,88.0
Austria,2024,Kansas,11.0,89.0
Austria,2024,Kentucky,11.0,89.0
Austria,2024,Louisiana,11.0,89.0
Austria,2024,Maine,13.0,87.0
Austria,2024,Maryland,12.0,88.0
Austria,2024,Massachusetts,12.0,88.0
Austria,2024,Michigan,12.0,88.0
Austria,2024,Minnesota,13.0,87.0
Austria,2024,Mississippi,12.0,88.0
Austria,2024,Missouri,12.0,88.0
Austria,2024,Montana,16.0,84.0
Austria,2024,Nebraska,12.0,88.0
Austria,2024,Nevada,12.0,88.0
Austria,2024,New Hampshire,12.0,88.0
Austria,2024,New Jersey,15.0,85.0
Austria,2024,New Mexico,11.0,89.0
Austria,2024,New York,13.0,87.0
Austria,2024,North Carolina,15.0,85.0
Austria,2024,North Dakota,14.000000000000002,86.0
Austria,2024,Ohio,11.0,89.0
Austria,2024,Oklahoma,10.0,90.0
Austria,2024,Oregon,11.0,89.0
Austria,2024,Pennsylvania,13.0,87.0
Austria,2024,Rhode Island,12.0,88.0
Austria,2024,South Carolina,13.0,87.0
Austria,2024,South Dakota,13.0,87.0
Austria,2024,Tennessee,13.0,87.0
Austria,2024,Texas,14.000000000000002,86.0
Austria,2024,Utah,14.000000000000002,86.0
Austria,2024,Vermont,13.0,87.0
Austria,2024,Virginia,15.0,85.0
Austria,2024,Washington,11.0,89.0
Austria,2024,West Virginia,11.0,89.0
Austria,2024,Wisconsin,13.0,87.0
Austria,2024,Wyoming,16.0,84.0
Azerbaijan,2024,Alabama,2.0,98.0
Azerbaijan,2024,Alaska,4.0,96.0
Azerbaijan,2024,Arizona,3.0,97.0
Azerbaijan,2024,Arkansas,2.0,98.0
Azerbaijan,2024,California,3.0,97.0
Azerbaijan,2024,Colorado,3.0,97.0
Azerbaijan,2024,Connecticut,3.0,97.0
Azerbaijan,2024,Delaware,3.0,97.0
Azerbaijan,2024,District of Columbia,7.000000000000001,93.0
Azerbaijan,2024,Florida,3.0,97.0
Azerbaijan,2024,Georgia,3.0,97.0
Azerbaijan,2024,Hawaii,3.0,97.0
Azerbaijan,2024,Idaho,3.0,97.0
Azerbaijan,2024,Illinois,3.0,97.0
Azerbaijan,2024,Indiana,2.0,98.0
Azerbaijan,2024,Iowa,3.0,97.0
Azerbaijan,2024,Kansas,2.0,98.0
Azerbaijan,2024,Kentucky,2.0,98.0
Azerbaijan,2024,Louisiana,2.0,98.0
Azerbaijan,2024,Maine,3.0,97.0
Azerbaijan,2024,Maryland,3.0,97.0
Azerbaijan,2024,Massachusetts,3.0,97.0
Azerbaijan,2024,Michigan,2.0,98.0
Azerbaijan,2024,Minnesota,3.0,97.0
Azerbaijan,2024,Mississippi,2.0,98.0
Azerbaijan,2024,Missouri,2.0,98.0
Azerbaijan,2024,Montana,3.0,97.0
Azerbaijan,2024,Nebraska,3.0,97.0
Azerbaijan,2024,Nevada,3.0,97.0
Azerbaijan,2024,New Hampshire,3.0,97.0
Azerbaijan,2024,New Jersey,3.0,97.0
Azerbaijan,2024,New Mexico,2.0,98.0
Azerbaijan,2024,New York,4.0,96.0
Azerbaijan,2024,North Carolina,2.0,98.0
Azerbaijan,2024,North Dakota,4.0,96.0
Azerbaijan,2024,Ohio,2.0,98.0
Azerbaijan,2024,Oklahoma,2.0,98.0
Azerbaijan,2024,Oregon,2.0,98.0
Azerbaijan,2024,Pennsylvania,2.0,98.0
Azerbaijan,2024,Rhode Island,2.0,98.0
Azerbaijan,2024,South Carolina,3.0,97.0
Azerbaijan,2024,South Dakota,2.0,98.0
Azerbaijan,2024,Tennessee,3.0,97.0
Azerbaijan,2024,Texas,4.0,96.0
Azerbaijan,2024,Utah,3.0,97.0
Azerbaijan,2024,Vermont,2.0,98.0
Azerbaijan,2024,Virginia,4.0,96.0
Azerbaijan,2024,Washington,2.0,98.0
Azerbaijan,2024,West Virginia,2.0,98.0
Azerbaijan,2024,Wisconsin,2.0,98.0
Azerbaijan,2024,Wyoming,3.0,97.0
Bahamas,2024,Alabama,32.0,68.0
Bahamas,2024,Alaska,19.0,81.0
Bahamas,2024,Arizona,18.0,82.0
Bahamas,2024,Arkansas,26.0,74.0
Bahamas,2024,California,13.0,87.0
Bahamas,2024,Colorado,19.0,81.0
Bahamas,2024,Connecticut,28.000000000000004,72.0
Bahamas,2024,Delaware,25.0,75.0
Bahamas,2024,District of Columbia,18.0,82.0
Bahamas,2024,Florida,47.0,53.0
Bahamas,2024,Georgia,34.0,66.0
Bahamas,2024,Hawaii,14.000000000000002,86.0
Bahamas,2024,Idaho,18.0,82.0
Bahamas,2024,Illinois,19.0,81.0
Bahamas,2024,Indiana,24.0,76.0
Bahamas,2024,Iowa,21.0,79.0
Bahamas,2024,Kansas,22.0,78.0
Bahamas,2024,Kentucky,26.0,74.0
Bahamas,2024,Louisiana,28.000000000000004,72.0
Bahamas,2024,Maine,21.0,79.0
Bahamas,2024,Maryland,25.0,75.0
Bahamas,2024,Massachusetts,22.0,78.0
Bahamas,2024,Michigan,21.0,79.0
Bahamas,2024,Minnesota,17.0,83.0
Bahamas,2024,Mississippi,33.0,67.0
Bahamas,2024,Missouri,22.0,78.0
Bahamas,2024,Montana,20.0,80.0
Bahamas,2024,Nebraska,20.0,80.0
Bahamas,2024,Nevada,20.0,80.0
Bahamas,2024,New Hampshire,25.0,75.0
Bahamas,2024,New Jersey,28.999999999999996,71.0
Bahamas,2024,New Mexico,12.0,88.0
Bahamas,2024,New York,26.0,74.0
Bahamas,2024,North Carolina,31.0,69.0
Bahamas,2024,North Dakota,24.0,76.0
Bahamas,2024,Ohio,21.0,79.0
Bahamas,2024,Oklahoma,22.0,78.0
Bahamas,2024,Oregon,12.0,88.0
Bahamas,2024,Pennsylvania,24.0,76.0
Bahamas,2024,Rhode Island,23.0,77.0
Bahamas,2024,South Carolina,37.0,63.0
Bahamas,2024,South Dakota,23.0,77.0
Bahamas,2024,Tennessee,28.999999999999996,71.0
Bahamas,2024,Texas,24.0,76.0
Bahamas,2024,Utah,18.0,82.0
Bahamas,2024,Vermont,20.0,80.0
Bahamas,2024,Virginia,24.0,76.0
Bahamas,2024,Washington,12.0,88.0
Bahamas,2024,West Virginia,24.0,76.0
Bahamas,2024,Wisconsin,19.0,81.0
Bahamas,2024,Wyoming,23.0,77.0
Bahrain,2024,Alabama,3.0,97.0
Bahrain,2024,Alaska,3.0,97.0
Bahrain,2024,Arizona,3.0,97.0
Bahrain,2024,Arkansas,3.0,97.0
Bahrain,2024,California,4.0,96.0
Bahrain,2024,Colorado,3.0,97.0
Bahrain,2024,Connecticut,3.0,97.0
Bahrain,2024,Delaware,3.0,97.0
Bahrain,2024,District of Columbia,7.000000000000001,93.0
Bahrain,2024,Florida,4.0,96.0
Bahrain,2024,Georgia,4.0,96.0
Bahrain,2024,Hawaii,5.0,95.0
Bahrain,2024,Idaho,3.0,97.0
Bahrain,2024,Illinois,3.0,97.0
Bahrain,2024,Indiana,3.0,97.0
Bahrain,2024,Iowa,3.0,97.0
Bahrain,2024,Kansas,3.0,97.0
Bahrain,2024,Kentucky,3.0,97.0
Bahrain,2024,Louisiana,3.0,97.0
Bahrain,2024,Maine,3.0,97.0
Bahrain,2024,Maryland,4.0,96.0
Bahrain,2024,Massachusetts,3.0,97.0
Bahrain,2024,Michigan,3.0,97.0
Bahrain,2024,Minnesota,3.0,97.0
Bahrain,2024,Mississippi,3.0,97.0
Bahrain,2024,Missouri,3.0,97.0
Bahrain,2024,Montana,3.0,97.0
Bahrain,2024,Nebraska,3.0,97.0
Bahrain,2024,Nevada,3.0,97.0
Bahrain,2024,New Hampshire,3.0,97.0
Bahrain,2024,New Jersey,3.0,97.0
Bahrain,2024,New Mexico,3.0,97.0
Bahrain,2024,New York,4.0,96.0
Bahrain,2024,North Carolina,3.0,97.0
Bahrain,2024,North Dakota,3.0,97.0
Bahrain,2024,Ohio,2.0,98.0
Bahrain,2024,Oklahoma,3.0,97.0
Bahrain,2024,Oregon,3.0,97.0
Bahrain,2024,Pennsylvania,2.0,98.0
Bahrain,2024,Rhode Island,3.0,97.0
Bahrain,2024,South Carolina,4.0,96.0
Bahrain,2024,South Dakota,3.0,97.0
Bahrain,2024,Tennessee,3.0,97.0
Bahrain,2024,Texas,4.0,96.0
Bahrain,2024,Utah,3.0,97.0
Bahrain,2024,Vermont,2.0,98.0
Bahrain,2024,Virginia,7.000000000000001,93.0
Bahrain,2024,Washington,3.0,97.0
Bahrain,2024,West Virginia,3.0,97.0
Bahrain,2024,Wisconsin,3.0,97.0
Bahrain,2024,Wyoming,4.0,96.0
Bangladesh,2024,Alabama,8.0,92.0
Bangladesh,2024,Alaska,7.000000000000001,93.0
Bangladesh,2024,Arizona,11.0,89.0
Bangladesh,2024,Arkansas,9.0,91.0
Bangladesh,2024,California,11.0,89.0
Bangladesh,2024,Colorado,8.0,92.0
Bangladesh,2024,Connecticut,12.0,88.0
Bangladesh,2024,Delaware,13.0,87.0
Bangladesh,2024,District of Columbia,14.000000000000002,86.0
Bangladesh,2024,Florida,10.0,90.0
Bangladesh,2024,Georgia,15.0,85.0
Bangladesh,2024,Hawaii,6.0,94.0
Bangladesh,2024,Idaho,7.000000000000001,93.0
Bangladesh,2024,Illinois,10.0,90.0
Bangladesh,2024,Indiana,9.0,91.0
Bangladesh,2024,Iowa,9.0,91.0
Bangladesh,2024,Kansas,10.0,90.0
Bangladesh,2024,Kentucky,7.000000000000001,93.0
Bangladesh,2024,Louisiana,8.0,92.0
Bangladesh,2024,Maine,5.0,95.0
Bangladesh,2024,Maryland,14.000000000000002,86.0
Bangladesh,2024,Massachusetts,10.0,90.0
Bangladesh,2024,Michigan,17.0,83.0
Bangladesh,2024,Minnesota,8.0,92.0
Bangladesh,2024,Mississippi,7.000000000000001,93.0
Bangladesh,2024,Missouri,8.0,92.0
Bangladesh,2024,Montana,5.0,95.0
Bangladesh,2024,Nebraska,9.0,91.0
Bangladesh,2024,Nevada,8.0,92.0
Bangladesh,2024,New Hampshire,6.0,94.0
Bangladesh,2024,New Jersey,18.0,82.0
Bangladesh,2024,New Mexico,6.0,94.0
Bangladesh,2024,New York,26.0,74.0
Bangladesh,2024,North Carolina,9.0,91.0
Bangladesh,2024,North Dakota,11.0,89.0
Bangladesh,2024,Ohio,8.0,92.0
Bangladesh,2024,Oklahoma,8.0,92.0
Bangladesh,2024,Oregon,8.0,92.0
Bangladesh,2024,Pennsylvania,11.0,89.0
Bangladesh,2024,Rhode Island,6.0,94.0
Bangladesh,2024,South Carolina,7.000000000000001,93.0
Bangladesh,2024,South Dakota,11.0,89.0
Bangladesh,2024,Tennessee,9.0,91.0
Bangladesh,2024,Texas,16.0,84.0
Bangladesh,2024,Utah,6.0,94.0
Bangladesh,2024,Vermont,6.0,94.0
Bangladesh,2024,Virginia,18.0,82.0
Bangladesh,2024,Washington,9.0,91.0
Bangladesh,2024,West Virginia,7.000000000000001,93.0
Bangladesh,2024,Wisconsin,6.0,94.0
Bangladesh,2024,Wyoming,7.000000000000001,93.0
Barbados,2024,Alabama,7.000000000000001,93.0
Barbados,2024,Alaska,4.0,96.0
Barbados,2024,Arizona,5.0,95.0
Barbados,2024,Arkansas,6.0,94.0
Barbados,2024,California,4.0,96.0
Barbados,2024,Colorado,4.0,96.0
Barbados,2024,Connecticut,12.0,88.0
Barbados,2024,Delaware,11.0,89.0
Barbados,2024,District of Columbia,9.0,91.0
Barbados,2024,Florida,13.0,87.0
Barbados,2024,Georgia,12.0,88.0
Barbados,2024,Hawaii,4.0,96.0
Barbados,2024,Idaho,5.0,95.0
Barbados,2024,Illinois,5.0,95.0
Barbados,2024,Indiana,5.0,95.0
Barbados,2024,Iowa,6.0,94.0
Barbados,2024,Kansas,5.0,95.0
Barbados,2024,Kentucky,6.0,94.0
Barbados,2024,Louisiana,8.0,92.0
Barbados,2024,Maine,7.000000000000001,93.0
Barbados,2024,Maryland,10.0,90.0
Barbados,2024,Massachusetts,9.0,91.0
Barbados,2024,Michigan,6.0,94.0
Barbados,2024,Minnesota,4.0,96.0
Barbados,2024,Mississippi,7.000000000000001,93.0
Barbados,2024,Missouri,5.0,95.0
Barbados,2024,Montana,5.0,95.0
Barbados,2024,Nebraska,5.0,95.0
Barbados,2024,Nevada,5.0,95.0
Barbados,2024,New Hampshire,9.0,91.0
Barbados,2024,New Jersey,12.0,88.0
Barbados,2024,New Mexico,4.0,96.0
Barbados,2024,New York,14.000000000000002,86.0
Barbados,2024,North Carolina,9.0,91.0
Barbados,2024,North Dakota,6.0,94.0
Barbados,2024,Ohio,5.0,95.0
Barbados,2024,Oklahoma,5.0,95.0
Barbados,2024,Oregon,3.0,97.0
Barbados,2024,Pennsylvania,8.0,92.0
Barbados,2024,Rhode Island,9.0,91.0
Barbados,2024,South Carolina,11.0,89.0
Barbados,2024,South Dakota,5.0,95.0
Barbados,2024,Tennessee,6.0,94.0
Barbados,2024,Texas,8.0,92.0
Barbados,2024,Utah,4.0,96.0
Barbados,2024,Vermont,6.0,94.0
Barbados,2024,Virginia,8.0,92.0
Barbados,2024,Washington,3.0,97.0
Barbados,2024,West Virginia,6.0,94.0
Barbados,2024,Wisconsin,5.0,95.0
Barbados,2024,Wyoming,6.0,94.0
Belgium,2024,Alabama,11.0,89.0
Belgium,2024,Alaska,13.0,87.0
Belgium,2024,Arizona,13.0,87.0
Belgium,2024,Arkansas,10.0,90.0
Belgium,2024,California,11.0,89.0
Belgium,2024,Colorado,19.0,81.0
Belgium,2024,Connecticut,12.0,88.0
Belgium,2024,Delaware,12.0,88.0
Belgium,2024,District of Columbia,13.0,87.0
Belgium,2024,Florida,13.0,87.0
Belgium,2024,Georgia,14.000000000000002,86.0
Belgium,2024,Hawaii,10.0,90.0
Belgium,2024,Idaho,13.0,87.0
Belgium,2024,Illinois,13.0,87.0
Belgium,2024,Indiana,11.0,89.0
Belgium,2024,Iowa,12.0,88.0
Belgium,2024,Kansas,11.0,89.0
Belgium,2024,Kentucky,14.000000000000002,86.0
Belgium,2024,Louisiana,11.0,89.0
Belgium,2024,Maine,11.0,89.0
Belgium,2024,Maryland,12.0,88.0
Belgium,2024,Massachusetts,11.0,89.0
Belgium,2024,Michigan,11.0,89.0
Belgium,2024,Minnesota,13.0,87.0
Belgium,2024,Mississippi,12.0,88.0
Belgium,2024,Missouri,11.0,89.0
Belgium,2024,Montana,12.0,88.0
Belgium,2024,Nebraska,12.0,88.0
Belgium,2024,Nevada,13.0,87.0
Belgium,2024,New Hampshire,10.0,90.0
Belgium,2024,New Jersey,15.0,85.0
Belgium,2024,New Mexico,12.0,88.0
Belgium,2024,New York,13.0,87.0
Belgium,2024,North Carolina,17.0,83.0
Belgium,2024,North Dakota,13.0,87.0
Belgium,2024,Ohio,15.0,85.0
Belgium,2024,Oklahoma,10.0,90.0
Belgium,2024,Oregon,10.0,90.0
Belgium,2024,Pennsylvania,12.0,88.0
Belgium,2024,Rhode Island,11.0,89.0
Belgium,2024,South Carolina,13.0,87.0
Belgium,2024,South Dakota,12.0,88.0
Belgium,2024,Tennessee,12.0,88.0
Belgium,2024,Texas,13.0,87.0
Belgium,2024,Utah,12.0,88.0
Belgium,2024,Vermont,9.0,91.0
Belgium,2024,Virginia,14.000000000000002,86.0
Belgium,2024,Washington,9.0,91.0
Belgium,2024,West Virginia,10.0,90.0
Belgium,2024,Wisconsin,19.0,81.0
Belgium,2024,Wyoming,17.0,83.0
Belarus,2024,Alabama,2.0,98.0
Belarus,2024,Alaska,3.0,97.0
Belarus,2024,Arizona,2.0,98.0
Belarus,2024,Arkansas,2.0,98.0
Belarus,2024,California,2.0,98.0
Belarus,2024,Colorado,2.0,98.0
Belarus,2024,Connecticut,2.0,98.0
Belarus,2024,Delaware,2.0,98.0
Belarus,2024,District of Columbia,3.0,97.0
Belarus,2024,Florida,2.0,98.0
Belarus,2024,Georgia,2.0,98.0
Belarus,2024,Hawaii,2.0,98.0
Belarus,2024,Idaho,3.0,97.0
Belarus,2024,Illinois,2.0,98.0
Belarus,2024,Indiana,2.0,98.0
Belarus,2024,Iowa,3.0,97.0
Belarus,2024,Kansas,2.0,98.0
Belarus,2024,Kentucky,2.0,98.0
Belarus,2024,Louisiana,2.0,98.0
Belarus,2024,Maine,2.0,98.0
Belarus,2024,Maryland,2.0,98.0
Belarus,2024,Massachusetts,2.0,98.0
Belarus,2024,Michigan,2.0,98.0
Belarus,2024,Minnesota,2.0,98.0
Belarus,2024,Mississippi,2.0,98.0
Belarus,2024,Missouri,2.0,98.0
Belarus,2024,Montana,3.0,97.0
Belarus,2024,Nebraska,2.0,98.0
Belarus,2024,Nevada,2.0,98.0
Belarus,2024,New Hampshire,3.0,97.0
Belarus,2024,New Jersey,2.0,98.0
Belarus,2024,New Mexico,1.0,99.0
Belarus,2024,New York,2.0,98.0
Belarus,2024,North Carolina,2.0,98.0
Belarus,2024,North Dakota,3.0,97.0
Belarus,2024,Ohio,2.0,98.0
Belarus,2024,Oklahoma,3.0,97.0
Belarus,2024,Oregon,2.0,98.0
Belarus,2024,Pennsylvania,2.0,98.0
Belarus,2024,Rhode Island,2.0,98.0
Belarus,2024,South Carolina,2.0,98.0
Belarus,2024,South Dakota,3.0,97.0
Belarus,2024,Tennessee,2.0,98.0
Belarus,2024,Texas,2.0,98.0
Belarus,2024,Utah,2.0,98.0
Belarus,2024,Vermont,2.0,98.0
Belarus,2024,Virginia,2.0,98.0
Belarus,2024,Washington,2.0,98.0
Belarus,2024,West Virginia,2.0,98.0
Belarus,2024,Wisconsin,2.0,98.0
Belarus,2024,Wyoming,3.0,97.0
Belize,2024,Alabama,13.0,87.0
Belize,2024,Alaska,24.0,76.0
Belize,2024,Arizona,12.0,88.0
Belize,2024,Arkansas,12.0,88.0
Belize,2024,California,10.0,90.0
Belize,2024,Colorado,19.0,81.0
Belize,2024,Connecticut,8.0,92.0
Belize,2024,Delaware,12.0,88.0
Belize,2024,District of Columbia,10.0,90.0
Belize,2024,Florida,13.0,87.0
Belize,2024,Georgia,16.0,84.0
Belize,2024,Hawaii,7.000000000000001,93.0
Belize,2024,Idaho,18.0,82.0
Belize,2024,Illinois,11.0,89.0
Belize,2024,Indiana,9.0,91.0
Belize,2024,Iowa,12.0,88.0
Belize,2024,Kansas,11.0,89.0
Belize,2024,Kentucky,10.0,90.0
Belize,2024,Louisiana,15.0,85.0
Belize,2024,Maine,10.0,90.0
Belize,2024,Maryland,12.0,88.0
Belize,2024,Massachusetts,7.000000000000001,93.0
Belize,2024,Michigan,10.0,90.0
Belize,2024,Minnesota,12.0,88.0
Belize,2024,Mississippi,15.0,85.0
Belize,2024,Missouri,13.0,87.0
Belize,2024,Montana,21.0,79.0
Belize,2024,Nebraska,13.0,87.0
Belize,2024,Nevada,12.0,88.0
Belize,2024,New Hampshire,8.0,92.0
Belize,2024,New Jersey,9.0,91.0
Belize,2024,New Mexico,11.0,89.0
Belize,2024,New York,10.0,90.0
Belize,2024,North Carolina,13.0,87.0
Belize,2024,North Dakota,12.0,88.0
Belize,2024,Ohio,8.0,92.0
Belize,2024,Oklahoma,13.0,87.0
Belize,2024,Oregon,11.0,89.0
Belize,2024,Pennsylvania,9.0,91.0
Belize,2024,Rhode Island,8.0,92.0
Belize,2024,South Carolina,14.000000000000002,86.0
Belize,2024,South Dakota,14.000000000000002,86.0
Belize,2024,Tennessee,12.0,88.0
Belize,2024,Texas,17.0,83.0
Belize,2024,Utah,10.0,90.0
Belize,2024,Vermont,9.0,91.0
Belize,2024,Virginia,10.0,90.0
Belize,2024,Washington,11.0,89.0
Belize,2024,West Virginia,7.000000000000001,93.0
Belize,2024,Wisconsin,13.0,87.0
Belize,2024,Wyoming,22.0,78.0
Benin,2024,Alabama,2.0,98.0
Benin,2024,Alaska,2.0,98.0
Benin,2024,Arizona,1.0,99.0
Benin,2024,Arkansas,1.0,99.0
Benin,2024,California,1.0,99.0
Benin,2024,Colorado,1.0,99.0
Benin,2024,Connecticut,1.0,99.0
Benin,2024,Delaware,2.0,98.0
Benin,2024,District of Columbia,4.0,96.0
Benin,2024,Florida,1.0,99.0
Benin,2024,Georgia,2.0,98.0
Benin,2024,Hawaii,1.0,99.0
Benin,2024,Idaho,1.0,99.0
Benin,2024,Illinois,1.0,99.0
Benin,2024,Indiana,2.0,98.0
Benin,2024,Iowa,2.0,98.0
Benin,2024,Kansas,1.0,99.0
Benin,2024,Kentucky,1.0,99.0
Benin,2024,Louisiana,2.0,98.0
Benin,2024,Maine,1.0,99.0
Benin,2024,Maryland,3.0,97.0
Benin,2024,Massachusetts,1.0,99.0
Benin,2024,Michigan,1.0,99.0
Benin,2024,Minnesota,1.0,99.0
Benin,2024,Mississippi,1.0,99.0
Benin,2024,Missouri,1.0,99.0
Benin,2024,Montana,1.0,99.0
Benin,2024,Nebraska,2.0,98.0
Benin,2024,Nevada,1.0,99.0
Benin,2024,New Hampshire,1.0,99.0
Benin,2024,New Jersey,2.0,98.0
Benin,2024,New Mexico,1.0,99.0
Benin,2024,New York,2.0,98.0
Benin,2024,North Carolina,2.0,98.0
Benin,2024,North Dakota,2.0,98.0
Benin,2024,Ohio,1.0,99.0
Benin,2024,Oklahoma,2.0,98.0
Benin,2024,Oregon,1.0,99.0
Benin,2024,Pennsylvania,1.0,99.0
Benin,2024,Rhode Island,1.0,99.0
Benin,2024,South Carolina,1.0,99.0
Benin,2024,South Dakota,1.0,99.0
Benin,2024,Tennessee,1.0,99.0
Benin,2024,Texas,2.0,98.0
Benin,2024,Utah,2.0,98.0
Benin,2024,Vermont,1.0,99.0
Benin,2024,Virginia,2.0,98.0
Benin,2024,Washington,1.0,99.0
Benin,2024,West Virginia,1.0,99.0
Benin,2024,Wisconsin,1.0,99.0
Benin,2024,Wyoming,2.0,98.0
Bhutan,2024,Alabama,1.0,99.0
Bhutan,2024,Alaska,2.0,98.0
Bhutan,2024,Arizona,1.0,99.0
Bhutan,2024,Arkansas,1.0,99.0
Bhutan,2024,California,2.0,98.0
Bhutan,2024,Colorado,2.0,98.0
Bhutan,2024,Connecticut,2.0,98.0
Bhutan,2024,Delaware,2.0,98.0
Bhutan,2024,District of Columbia,3.0,97.0
Bhutan,2024,Florida,1.0,99.0
Bhutan,2024,Georgia,1.0,99.0
Bhutan,2024,Hawaii,3.0,97.0
Bhutan,2024,Idaho,2.0,98.0
Bhutan,2024,Illinois,1.0,99.0
Bhutan,2024,Indiana,1.0,99.0
Bhutan,2024,Iowa,2.0,98.0
Bhutan,2024,Kansas,1.0,99.0
Bhutan,2024,Kentucky,2.0,98.0
Bhutan,2024,Louisiana,1.0,99.0
Bhutan,2024,Maine,2.0,98.0
Bhutan,2024,Maryland,2.0,98.0
Bhutan,2024,Massachusetts,2.0,98.0
Bhutan,2024,Michigan,1.0,99.0
Bhutan,2024,Minnesota,2.0,98.0
Bhutan,2024,Mississippi,1.0,99.0
Bhutan,2024,Missouri,1.0,99.0
Bhutan,2024,Montana,3.0,97.0
Bhutan,2024,Nebraska,2.0,98.0
Bhutan,2024,Nevada,2.0,98.0
Bhutan,2024,New Hampshire,2.0,98.0
Bhutan,2024,New Jersey,1.0,99.0
Bhutan,2024,New Mexico,1.0,99.0
Bhutan,2024,New York,2.0,98.0
Bhutan,2024,North Carolina,1.0,99.0
Bhutan,2024,North Dakota,2.0,98.0
Bhutan,2024,Ohio,1.0,99.0
Bhutan,2024,Oklahoma,2.0,98.0
Bhutan,2024,Oregon,2.0,98.0
Bhutan,2024,Pennsylvania,1.0,99.0
Bhutan,2024,Rhode Island,2.0,98.0
Bhutan,2024,South Carolina,1.0,99.0
Bhutan,2024,South Dakota,2.0,98.0
Bhutan,2024,Tennessee,1.0,99.0
Bhutan,2024,Texas,2.0,98.0
Bhutan,2024,Utah,2.0,98.0
Bhutan,2024,Vermont,2.0,98.0
Bhutan,2024,Virginia,2.0,98.0
Bhutan,2024,Washington,1.0,99.0
Bhutan,2024,West Virginia,1.0,99.0
Bhutan,2024,Wisconsin,2.0,98.0
Bhutan,2024,Wyoming,3.0,97.0
Bolivia,2024,Alabama,7.000000000000001,93.0
Bolivia,2024,Alaska,8.0,92.0
Bolivia,2024,Arizona,8.0,92.0
Bolivia,2024,Arkansas,8.0,92.0
Bolivia,2024,California,8.0,92.0
Bolivia,2024,Colorado,9.0,91.0
Bolivia,2024,Connecticut,10.0,90.0
Bolivia,2024,Delaware,9.0,91.0
Bolivia,2024,District of Columbia,12.0,88.0
Bolivia,2024,Florida,17.0,83.0
Bolivia,2024,Georgia,10.0,90.0
Bolivia,2024,Hawaii,4.0,96.0
Bolivia,2024,Idaho,9.0,91.0
Bolivia,2024,Illinois,10.0,90.0
Bolivia,2024,Indiana,7.000000000000001,93.0
Bolivia,2024,Iowa,7.000000000000001,93.0
Bolivia,2024,Kansas,7.000000000000001,93.0
Bolivia,2024,Kentucky,6.0,94.0
Bolivia,2024,Louisiana,7.000000000000001,93.0
Bolivia,2024,Maine,5.0,95.0
Bolivia,2024,Maryland,13.0,87.0
Bolivia,2024,Massachusetts,7.000000000000001,93.0
Bolivia,2024,Michigan,6.0,94.0
Bolivia,2024,Minnesota,6.0,94.0
Bolivia,2024,Mississippi,7.000000000000001,93.0
Bolivia,2024,Missouri,6.0,94.0
Bolivia,2024,Montana,7.000000000000001,93.0
Bolivia,2024,Nebraska,8.0,92.0
Bolivia,2024,Nevada,8.0,92.0
